,RSI,Time,MACDM/O,Target_UP,timestamp,Target_Close,Target_Open,Close,Open
33179,61.951213057634035,3.0,-0.0003735067451644536,1,1568343600.0,1157608.0,1154654.0,1154649.0,1152226.0
33180,64.15444775513143,4.0,-0.00017602391577131726,-1,1568347200.0,1156062.0,1157607.0,1157608.0,1154654.0
33181,62.13016280385455,5.0,-0.00032984699871829726,-1,1568350800.0,1149890.0,1156062.0,1156062.0,1157607.0
33182,54.708506387038746,6.0,-0.0007660252222563281,-1,1568354400.0,1145648.0,1149890.0,1149890.0,1156062.0
33183,50.26436390335965,7.0,-0.0009674254411972117,1,1568358000.0,1145855.0,1145681.0,1145648.0,1149890.0
33184,50.47577858210097,8.0,-0.0008077944079393218,1,1568361600.0,1146760.0,1145855.0,1145855.0,1145681.0
33185,51.44750043790902,9.0,-0.0006226328407559213,1,1568365200.0,1148996.0,1146760.0,1146760.0,1145855.0
33186,53.85653178568877,10.0,-0.00037792905845346336,-1,1568368800.0,1145564.0,1148988.0,1148996.0,1146760.0
33187,49.77431283310039,11.0,-0.0005751674740329671,-1,1568372400.0,1145460.0,1145661.0,1145564.0,1148988.0
33188,49.65149512570527,12.0,-0.0004994180673423276,1,1568376000.0,1148674.0,1145463.0,1145460.0,1145661.0
33189,53.472378498493136,13.0,-0.000196763540822098,-1,1568379600.0,1148388.0,1148588.0,1148674.0,1145463.0
33190,53.08630980625157,14.0,-0.0001949089378782132,-1,1568383200.0,1145592.0,1148325.0,1148388.0,1148588.0
33191,49.33609879571207,15.0,-0.00036720086869601603,1,1568386800.0,1149673.0,1145594.0,1145592.0,1148325.0
33192,54.39965260654831,16.0,-2.410985863932069e-05,1,1568390400.0,1149965.0,1149633.0,1149673.0,1145594.0
33193,54.74814565710896,17.0,-1.603072825928642e-05,-1,1568394000.0,1139911.0,1149907.0,1149965.0,1149633.0
33194,42.65939596060297,18.0,-0.0007260043130539183,1,1568397600.0,1140279.0,1139936.0,1139911.0,1149907.0
33195,43.154166950762495,19.0,-0.0005565260535560501,-1,1568401200.0,1139511.0,1140246.0,1140279.0,1139936.0
33196,42.33320839479075,20.0,-0.000492825613850334,1,1568404800.0,1143533.0,1139511.0,1139511.0,1140246.0
33197,47.920842686295344,21.0,-0.00010431844204983333,1,1568408400.0,1145801.0,1143533.0,1143533.0,1139511.0
33198,50.814989891817206,22.0,7.790819047270858e-05,1,1568412000.0,1146273.0,1145820.0,1145801.0,1143533.0
33199,51.42004840811586,23.0,9.31142692284226e-05,1,1568415600.0,1153503.0,1146489.0,1146273.0,1145820.0
33200,59.61530259397663,0.0,0.0005604591335981457,-1,1568419200.0,1148977.0,1153367.0,1153503.0,1146489.0
33201,53.527717926053114,1.0,0.00012856296019347901,-1,1568422800.0,1148593.0,1148877.0,1148977.0,1153367.0
33202,53.032912900492725,2.0,7.263043172711647e-05,-1,1568426400.0,1145721.0,1148593.0,1148593.0,1148877.0
33203,49.35797029679387,3.0,-0.00015176569603714274,1,1568430000.0,1147338.0,1145743.0,1145721.0,1148593.0
33204,51.39995289402825,4.0,-1.5327473666504332e-05,1,1568433600.0,1147965.0,1147341.0,1147338.0,1145743.0
33205,52.20471622884722,5.0,2.407709023022342e-05,1,1568437200.0,1150365.0,1147996.0,1147965.0,1147341.0
33206,55.25871151682439,6.0,0.0001759072383566984,-1,1568440800.0,1149366.0,1150370.0,1150365.0,1147996.0
33207,53.71999639132369,7.0,5.861839992959972e-05,1,1568444400.0,1151725.0,1149352.0,1149366.0,1150370.0
33208,56.78044371393228,8.0,0.00020038027096735966,-1,1568448000.0,1151176.0,1151716.0,1151725.0,1149352.0
33209,55.85472188403512,9.0,0.00010706058724396783,-1,1568451600.0,1149685.0,1151200.0,1151176.0,1151716.0
33210,53.31257095092907,10.0,-3.485230393773797e-05,1,1568455200.0,1149827.0,1149698.0,1149685.0,1151200.0
33211,53.52949823773356,11.0,-3.1708245108008626e-05,-1,1568458800.0,1148807.0,1149859.0,1149827.0,1149698.0
33212,51.6722576213442,12.0,-0.00011081736009377338,-1,1568462400.0,1146162.0,1148813.0,1148807.0,1149859.0
33213,47.10790701088647,13.0,-0.00028263349070556387,1,1568466000.0,1153438.0,1146162.0,1146162.0,1148813.0
33214,58.07809895516876,14.0,0.0002764601669997813,1,1568469600.0,1157745.0,1153438.0,1153438.0,1146162.0
33215,62.973646587654784,15.0,0.0005028146837220415,1,1568473200.0,1158693.0,1157745.0,1157745.0,1153438.0
33216,63.97095886416997,16.0,0.00044187463962819246,-1,1568476800.0,1158315.0,1158831.0,1158693.0,1157745.0
33217,63.239521829165284,17.0,0.00028825334012871906,1,1568480400.0,1160817.0,1158267.0,1158315.0,1158831.0
33218,66.00982721895198,18.0,0.0003757538644493241,1,1568484000.0,1162277.0,1160817.0,1160817.0,1158267.0
33219,67.54675971826065,19.0,0.0003647350233260127,-1,1568487600.0,1159933.0,1162277.0,1162277.0,1160817.0
33220,62.64892128980137,20.0,9.073455622332638e-05,1,1568491200.0,1165126.0,1159932.0,1159933.0,1162277.0
33221,68.15763982679141,21.0,0.0003931139397059802,-1,1568494800.0,1159699.0,1165111.0,1165126.0,1159932.0
33222,58.45489708314076,22.0,-0.00010221174851632321,-1,1568498400.0,1156232.0,1159793.0,1159699.0,1165111.0
33223,53.24053606272982,23.0,-0.0003635074845481645,-1,1568502000.0,1155827.0,1156235.0,1156232.0,1159793.0
33224,52.64970677136333,0.0,-0.0003473027214727642,-1,1568505600.0,1152200.0,1155827.0,1155827.0,1156235.0
33225,47.559514081161794,1.0,-0.0005528254998160563,1,1568509200.0,1154859.0,1152200.0,1152200.0,1155827.0
33226,51.2784192305771,2.0,-0.00027312706042104123,-1,1568512800.0,1153459.0,1154863.0,1154859.0,1152200.0
33227,49.29618010518996,3.0,-0.0003319534883488018,-1,1568516400.0,1149953.0,1153457.0,1153459.0,1154863.0
33228,44.64209285011509,4.0,-0.0005196120068465816,1,1568520000.0,1152099.0,1149910.0,1149953.0,1153457.0
33229,47.885365354252684,5.0,-0.00026652652033243296,-1,1568523600.0,1151805.0,1152076.0,1152099.0,1149910.0
33230,47.47499966348057,6.0,-0.00023582372516517403,1,1568527200.0,1153021.0,1151804.0,1151805.0,1152076.0
33231,49.406239138879855,7.0,-0.00010602933980363716,-1,1568530800.0,1152653.0,1153000.0,1153021.0,1151804.0
33232,48.82120995421556,8.0,-0.00011142544875342163,-1,1568534400.0,1150668.0,1152654.0,1152653.0,1153000.0
33233,45.67917262458788,9.0,-0.00022782134724597114,-1,1568538000.0,1149203.0,1150709.0,1150668.0,1152654.0
33234,43.45628652203988,10.0,-0.0002833751223823011,1,1568541600.0,1153016.0,1149224.0,1149203.0,1150709.0
33235,50.24310339166964,11.0,4.3948937574977975e-05,-1,1568545200.0,1151737.0,1153016.0,1153016.0,1149224.0
33236,48.155186097057886,12.0,-5.1807163151673656e-05,-1,1568548800.0,1151617.0,1151693.0,1151737.0,1153016.0
33237,47.95383427784218,13.0,-4.3015142620728135e-05,-1,1568552400.0,1145455.0,1151617.0,1151617.0,1151693.0
33238,38.948019639040666,14.0,-0.00045721190231684533,-1,1568556000.0,1143195.0,1145496.0,1145455.0,1151617.0
33239,36.258464209251144,15.0,-0.0005099163153045039,1,1568559600.0,1148705.0,1143087.0,1143195.0,1145496.0
33240,46.04167520178474,16.0,6.90392787727756e-06,-1,1568563200.0,1147483.0,1148712.0,1148705.0,1143087.0
33241,44.4135829936751,17.0,-6.566701654342477e-05,-1,1568566800.0,1146003.0,1147422.0,1147483.0,1148712.0
33242,42.45547440648382,18.0,-0.00013508155175667724,-1,1568570400.0,1145000.0,1146003.0,1146003.0,1147422.0
33243,41.13197300798724,19.0,-0.00015909159358618033,1,1568574000.0,1145395.0,1145003.0,1145000.0,1146003.0
33244,41.90012428300623,20.0,-7.896153658781824e-05,-1,1568577600.0,1140872.0,1145403.0,1145395.0,1145003.0
33245,36.0925011104989,21.0,-0.0003581557000233992,1,1568581200.0,1141238.0,1140872.0,1140872.0,1145403.0
33246,36.85521176013352,22.0,-0.00023166113381711817,1,1568584800.0,1142579.0,1141239.0,1141238.0,1140872.0
33247,39.695048276023,23.0,-6.184177044121775e-05,1,1568588400.0,1143078.0,1142527.0,1142579.0,1141239.0
33248,40.76264670343407,0.0,1.671818318016438e-05,1,1568592000.0,1147750.0,1143078.0,1143078.0,1142527.0
33249,49.73502180645821,1.0,0.0003656515103143132,1,1568595600.0,1151133.0,1147750.0,1147750.0,1143078.0
33250,55.04479100104416,2.0,0.0005439487824914213,-1,1568599200.0,1150726.0,1151113.0,1151133.0,1147750.0
33251,54.301600972678564,3.0,0.0004154937652056656,-1,1568602800.0,1147938.0,1150712.0,1150726.0,1151113.0
33252,49.382973542984274,4.0,0.00014463141312881508,1,1568606400.0,1150143.0,1147938.0,1147938.0,1150712.0
33253,53.008345237217284,5.0,0.0002763032046970704,-1,1568610000.0,1147628.0,1150116.0,1150143.0,1147938.0
33254,48.721927882697116,6.0,5.0519318298469784e-05,-1,1568613600.0,1146380.0,1147629.0,1147628.0,1150116.0
33255,46.70373308434946,7.0,-4.120326639678318e-05,-1,1568617200.0,1145658.0,1146339.0,1146380.0,1147629.0
33256,45.52874993143684,8.0,-7.316753421426903e-05,-1,1568620800.0,1144703.0,1145653.0,1145658.0,1146339.0
33257,43.95358790471089,9.0,-0.0001161358536184709,-1,1568624400.0,1144068.0,1144703.0,1144703.0,1145653.0
33258,42.89100991261036,10.0,-0.00012658017856381765,1,1568628000.0,1144242.0,1144081.0,1144068.0,1144703.0
33259,43.29553360149021,11.0,-7.784278535127864e-05,-1,1568631600.0,1142111.0,1144239.0,1144242.0,1144081.0
33260,39.596290556190155,12.0,-0.00019835322229222463,-1,1568635200.0,1121513.0,1142111.0,1142111.0,1144239.0
33261,20.9570955864585,13.0,-0.001580844986816876,1,1568638800.0,1122421.0,1121494.0,1121513.0,1142111.0
33262,22.684852796219346,14.0,-0.0011413493704131028,1,1568642400.0,1123001.0,1122421.0,1122421.0,1121494.0
33263,23.830180014302744,15.0,-0.0008087246156904816,-1,1568646000.0,1119300.0,1123001.0,1123001.0,1122421.0
33264,21.62844032122205,16.0,-0.000843025935828412,-1,1568649600.0,1118710.0,1119347.0,1119300.0,1123001.0
33265,21.290728103632947,17.0,-0.0006427903360484155,1,1568653200.0,1120056.0,1118710.0,1118710.0,1119347.0
33266,24.19860811415838,18.0,-0.0003372090146090967,-1,1568656800.0,1119250.0,1120092.0,1120056.0,1118710.0
33267,23.63550220227872,19.0,-0.0002498966894290966,1,1568660400.0,1119305.0,1119250.0,1119250.0,1120092.0
33268,23.7658673481879,20.0,-0.0001147551834661531,1,1568664000.0,1130620.0,1119308.0,1119305.0,1119250.0
33269,44.686600421705656,21.0,0.0007947087809859754,1,1568667600.0,1138650.0,1130528.0,1130620.0,1119308.0
33270,54.276472853053605,22.0,0.0012651020046154926,-1,1568671200.0,1137874.0,1138649.0,1138650.0,1130528.0
33271,53.314509002296454,23.0,0.0009918283616752175,-1,1568674800.0,1135360.0,1137848.0,1137874.0,1138649.0
33272,50.20978006615815,0.0,0.0006462892197038883,-1,1568678400.0,1130668.0,1135361.0,1135360.0,1137848.0
33273,44.948722629765996,1.0,0.0002128940281268532,1,1568682000.0,1131317.0,1130776.0,1130668.0,1135361.0
33274,45.79477501113122,2.0,0.0002388156637909145,-1,1568685600.0,1130972.0,1131366.0,1131317.0,1130776.0
33275,45.39538186564311,3.0,0.00019045678218931886,-1,1568689200.0,1130695.0,1130972.0,1130972.0,1131366.0
33276,45.05561660495244,4.0,0.00015864113223662546,-1,1568692800.0,1129597.0,1130692.0,1130695.0,1130972.0
33277,43.6606470767369,5.0,7.419045384071676e-05,1,1568696400.0,1130802.0,1129612.0,1129597.0,1130692.0
33278,45.6494383690105,6.0,0.00016847049127877156,-1,1568700000.0,1130540.0,1130802.0,1130802.0,1129612.0
33279,45.275209957736514,7.0,0.00013789739583403016,1,1568703600.0,1131525.0,1130538.0,1130540.0,1130802.0
33280,47.03323238030468,8.0,0.00020049921625187042,-1,1568707200.0,1127518.0,1131547.0,1131525.0,1130538.0
33281,41.230568388640215,9.0,-0.0001064199726075188,-1,1568710800.0,1126143.0,1127518.0,1127518.0,1131547.0
33282,39.43274254688389,10.0,-0.00015891499568787548,1,1568714400.0,1128199.0,1126143.0,1126143.0,1127518.0
33283,43.40648794804157,11.0,4.468883052666239e-05,-1,1568718000.0,1126857.0,1128199.0,1128199.0,1126143.0
33284,41.49289334232116,12.0,-3.683111833330255e-05,1,1568721600.0,1134016.0,1126851.0,1126857.0,1128199.0
33285,53.31635348779749,13.0,0.0005018340663924813,-1,1568725200.0,1131399.0,1134016.0,1134016.0,1126851.0
33286,49.38730539087162,14.0,0.0002268291002656131,1,1568728800.0,1135592.0,1131398.0,1131399.0,1134016.0
33287,55.096944096457776,15.0,0.0004885852364133747,-1,1568732400.0,1132837.0,1135509.0,1135592.0,1131398.0
33288,51.02402913781757,16.0,0.00020467426805459432,1,1568736000.0,1136131.0,1132837.0,1132837.0,1135509.0
33289,55.2806054204004,17.0,0.0003995752699175181,-1,1568739600.0,1135439.0,1136131.0,1136131.0,1132837.0
33290,54.2145966423075,18.0,0.00026717718105095933,-1,1568743200.0,1132978.0,1135377.0,1135439.0,1136131.0
33291,50.485970005514964,19.0,4.043490401928196e-05,1,1568746800.0,1135837.0,1132833.0,1132978.0,1135377.0
33292,54.40881187589234,20.0,0.00024241812651149,-1,1568750400.0,1134455.0,1135847.0,1135837.0,1132833.0
33293,52.253707981877575,21.0,8.860611367889071e-05,-1,1568754000.0,1130364.0,1134455.0,1134455.0,1135847.0
33294,46.395306424801646,22.0,-0.00022281861434869654,1,1568757600.0,1131991.0,1130364.0,1130364.0,1134455.0
33295,48.85136558000784,23.0,-6.178337637152698e-05,-1,1568761200.0,1126540.0,1131987.0,1131991.0,1130364.0
33296,41.92120804950514,0.0,-0.0004335874621030911,1,1568764800.0,1129997.0,1126540.0,1126540.0,1131987.0
33297,47.05134772457736,1.0,-9.129546266561928e-05,1,1568768400.0,1133207.0,1129942.0,1129997.0,1126540.0
33298,51.348658580950854,2.0,0.00016363051973322662,-1,1568772000.0,1133080.0,1133207.0,1133207.0,1129942.0
33299,51.17170672000393,3.0,0.00012205023090561262,-1,1568775600.0,1130697.0,1133056.0,1133080.0,1133207.0
33300,47.84031955397325,4.0,-6.906152181829217e-05,1,1568779200.0,1131703.0,1130657.0,1130697.0,1133056.0
33301,49.339732668692655,5.0,2.187716520740679e-05,-1,1568782800.0,1130313.0,1131703.0,1131703.0,1130657.0
33302,47.315808880636204,6.0,-7.890215532924127e-05,1,1568786400.0,1130878.0,1130308.0,1130313.0,1131703.0
33303,48.245132331078395,7.0,-1.8754038350721203e-05,1,1568790000.0,1133479.0,1130902.0,1130878.0,1130308.0
33304,52.407158462469795,8.0,0.00017013382546982037,-1,1568793600.0,1129161.0,1133479.0,1133479.0,1130902.0
33305,45.81950212275813,9.0,-0.00016948611763578647,1,1568797200.0,1130516.0,1129288.0,1129161.0,1133479.0
33306,48.027288446165926,10.0,-4.3001064739756074e-05,-1,1568800800.0,1130232.0,1130516.0,1130516.0,1129288.0
33307,47.58957528589606,11.0,-5.019783276238865e-05,-1,1568804400.0,1127954.0,1130264.0,1130232.0,1130516.0
33308,44.11643733909104,12.0,-0.000198260317774146,1,1568808000.0,1131094.0,1127942.0,1127954.0,1130264.0
33309,49.57883929345552,13.0,7.395217347450078e-05,-1,1568811600.0,1129733.0,1131021.0,1131094.0,1127942.0
33310,47.41545985853496,14.0,-2.738334037732937e-05,-1,1568815200.0,1129556.0,1129727.0,1129733.0,1131021.0
33311,47.127448184816636,15.0,-2.7695851034681415e-05,-1,1568818800.0,1129000.0,1129606.0,1129556.0,1129727.0
33312,46.17855640389724,16.0,-5.834579872743273e-05,1,1568822400.0,1129423.0,1129021.0,1129000.0,1129606.0
33313,47.05201526380785,17.0,-1.0495332448789974e-05,1,1568826000.0,1129683.0,1129367.0,1129423.0,1129021.0
33314,47.61476291368202,18.0,2.103069984116246e-05,-1,1568829600.0,1129357.0,1129723.0,1129683.0,1129367.0
33315,46.94109416813642,19.0,-2.6735489286888736e-06,1,1568833200.0,1130162.0,1129375.0,1129357.0,1129723.0
33316,48.8650093312362,20.0,6.0218054505845047e-05,1,1568836800.0,1133647.0,1130182.0,1130162.0,1129375.0
33317,56.25942267912881,21.0,0.00029778848954409304,1,1568840400.0,1134487.0,1133640.0,1133647.0,1130182.0
33318,57.84186581120375,22.0,0.00029555588692331547,-1,1568844000.0,1131656.0,1134497.0,1134487.0,1133640.0
33319,51.12834140438656,23.0,3.1072044956115263e-05,-1,1568847600.0,1129644.0,1131625.0,1131656.0,1134497.0
33320,46.95694993472685,0.0,-0.00011638141589032092,1,1568851200.0,1130728.0,1129624.0,1129644.0,1131625.0
33321,49.354386209638044,1.0,-1.2971389311333681e-05,-1,1568854800.0,1123564.0,1130703.0,1130728.0,1129624.0
33322,37.342045000953796,2.0,-0.0005134295303388381,-1,1568858400.0,1119920.0,1123585.0,1123564.0,1130703.0
33323,32.94912526311973,3.0,-0.0006562196498304251,-1,1568862000.0,1086146.0,1119920.0,1119920.0,1123585.0
33324,15.154561247595177,4.0,-0.0029061343658506322,1,1568865600.0,1086704.0,1086141.0,1086146.0,1119920.0
33325,15.962084648509679,5.0,-0.002188692556815641,1,1568869200.0,1094869.0,1086743.0,1086704.0,1086141.0
33326,26.9222796533924,6.0,-0.0010465148179197306,-1,1568872800.0,1093500.0,1094882.0,1094869.0,1086743.0
33327,26.30286983008468,7.0,-0.000836898213817383,1,1568876400.0,1093936.0,1093571.0,1093500.0,1094882.0
33328,26.87986340352932,8.0,-0.0005358147099920885,1,1568880000.0,1093973.0,1093927.0,1093936.0,1093571.0
33329,26.932144739598264,9.0,-0.0003170879225539158,-1,1568883600.0,1093914.0,1093995.0,1093973.0,1093927.0
33330,26.899116709343254,10.0,-0.0001513680560109032,-1,1568887200.0,1090729.0,1093914.0,1093914.0,1093995.0
33331,25.108992640854225,11.0,-0.0002461606627091051,1,1568890800.0,1090806.0,1090729.0,1090729.0,1093914.0
33332,25.23852817703437,12.0,-7.973014547890678e-05,1,1568894400.0,1092980.0,1090754.0,1090806.0,1090729.0
33333,28.973874528296708,13.0,0.00020873930431763998,-1,1568898000.0,1092026.0,1092980.0,1092980.0,1090754.0
33334,28.305533838440113,14.0,0.00019994275813317583,1,1568901600.0,1092236.0,1092026.0,1092026.0,1092980.0
33335,28.695443693983012,15.0,0.0002757412522400582,1,1568905200.0,1101166.0,1092188.0,1092236.0,1092026.0
33336,42.913201524633116,16.0,0.0009723869397907369,1,1568908800.0,1116808.0,1101165.0,1101166.0,1092188.0
33337,58.51645592395789,17.0,0.001984599759696337,-1,1568912400.0,1115515.0,1116749.0,1116808.0,1101165.0
33338,57.12647807769017,18.0,0.001533648568826429,1,1568916000.0,1117164.0,1115515.0,1115515.0,1116749.0
33339,58.48099252195378,19.0,0.0013689317150524793,1,1568919600.0,1125406.0,1117164.0,1117164.0,1115515.0
33340,64.5153572345755,20.0,0.0016948846014079866,1,1568923200.0,1143125.0,1125339.0,1125406.0,1117164.0
33341,73.44943365026614,21.0,0.0026032175313459587,1,1568926800.0,1148013.0,1143125.0,1143125.0,1125339.0
33342,75.29714072691495,22.0,0.0023655143939549372,-1,1568930400.0,1142936.0,1147992.0,1148013.0,1143125.0
33343,69.8590940435966,23.0,0.0014598839334083458,1,1568934000.0,1145234.0,1142801.0,1142936.0,1147992.0
33344,70.88409047196292,0.0,0.001254873815335955,-1,1568937600.0,1140832.0,1145284.0,1145234.0,1142801.0
33345,66.23729721646545,1.0,0.0006000260139011893,-1,1568941200.0,1133854.0,1140809.0,1140832.0,1145284.0
33346,59.570718276186255,2.0,-9.611016603949808e-05,-1,1568944800.0,1131830.0,1133830.0,1133854.0,1140809.0
33347,57.75497660067127,3.0,-0.000294798790431372,1,1568948400.0,1134453.0,1131831.0,1131830.0,1133830.0
33348,59.47873610528156,4.0,-0.00012159437099801275,1,1568952000.0,1134661.0,1134454.0,1134453.0,1131831.0
33349,59.61944550969823,5.0,-0.0001547514907822567,-1,1568955600.0,1128162.0,1134732.0,1134661.0,1134454.0
33350,53.38205010701766,6.0,-0.0006553949168762728,1,1568959200.0,1128617.0,1127850.0,1128162.0,1134732.0
33351,53.746892922377604,7.0,-0.000524045197211942,1,1568962800.0,1129092.0,1128700.0,1128617.0,1127850.0
33352,54.15031151804897,8.0,-0.0004417082278246332,1,1568966400.0,1129850.0,1129092.0,1129092.0,1128700.0
33353,54.82740759195819,9.0,-0.00034631665212270235,1,1568970000.0,1130191.0,1129842.0,1129850.0,1129092.0
33354,55.1483023691795,10.0,-0.00029654587856953185,1,1568973600.0,1131622.0,1130245.0,1130191.0,1129842.0
33355,56.54342712567667,11.0,-0.00018162534548671336,1,1568977200.0,1132513.0,1131622.0,1131622.0,1130245.0
33356,57.43129301664454,12.0,-0.00012389622538733214,1,1568980800.0,1135937.0,1132497.0,1132513.0,1131622.0
33357,60.75002385614968,13.0,0.00010224582552798012,-1,1568984400.0,1132937.0,1135858.0,1135937.0,1132497.0
33358,56.58734352482131,14.0,-0.00016919690035877008,-1,1568988000.0,1131582.0,1132920.0,1132937.0,1135858.0
33359,54.762146326774406,15.0,-0.0002690060551597817,-1,1568991600.0,1130112.0,1131582.0,1131582.0,1132920.0
33360,52.773449008378584,16.0,-0.00035355539372738937,-1,1568995200.0,1122451.0,1130117.0,1130112.0,1131582.0
33361,43.838420614278995,17.0,-0.0008532628230807361,1,1568998800.0,1124757.0,1122451.0,1122451.0,1130117.0
33362,46.76037843397707,18.0,-0.0005300379245224418,1,1569002400.0,1128361.0,1124716.0,1124757.0,1122451.0
33363,51.04708131643992,19.0,-0.00017611829003216783,-1,1569006000.0,1127773.0,1128360.0,1128361.0,1124716.0
33364,50.33499008541126,20.0,-0.00019684993696411635,-1,1569009600.0,1125284.0,1127768.0,1127773.0,1128360.0
33365,47.3255047562443,21.0,-0.0003450544635071884,-1,1569013200.0,1123632.0,1125309.0,1125284.0,1127768.0
33366,45.385900923527785,22.0,-0.0004004133629549322,1,1569016800.0,1125023.0,1123638.0,1123632.0,1125309.0
33367,47.34283859316378,23.0,-0.00022201434181468027,1,1569020400.0,1128327.0,1125065.0,1125023.0,1123638.0
33368,51.76404408599182,0.0,5.324992726962741e-05,1,1569024000.0,1128409.0,1128321.0,1128327.0,1125065.0
33369,51.872047910971965,1.0,4.3237348965607936e-05,-1,1569027600.0,1127808.0,1128354.0,1128409.0,1128321.0
33370,50.971226635059395,2.0,-9.922547257401604e-06,-1,1569031200.0,1126026.0,1127767.0,1127808.0,1128354.0
33371,48.29323363356347,3.0,-0.0001360068279367965,-1,1569034800.0,1125061.0,1126026.0,1126026.0,1127767.0
33372,46.85751960107727,4.0,-0.00017845640834490695,-1,1569038400.0,1122117.0,1125061.0,1125061.0,1126026.0
33373,42.68802953710525,5.0,-0.0003500599170099816,1,1569042000.0,1123136.0,1122100.0,1122117.0,1125061.0
33374,44.52794949028277,6.0,-0.00019812339491620531,-1,1569045600.0,1118330.0,1123136.0,1123136.0,1122100.0
33375,38.2851645665106,7.0,-0.0004918299777499913,1,1569049200.0,1119438.0,1118360.0,1118330.0,1123136.0
33376,40.36110986953033,8.0,-0.00029809194542340656,-1,1569052800.0,1113137.0,1119442.0,1119438.0,1118360.0
33377,33.46674572784008,9.0,-0.0006690969706917294,-1,1569056400.0,1110611.0,1113154.0,1113137.0,1119442.0
33378,31.168208667323945,10.0,-0.0006850867599262901,-1,1569060000.0,1109547.0,1110612.0,1110611.0,1113154.0
33379,30.226495192838534,11.0,-0.0005840637226622869,1,1569063600.0,1117291.0,1109573.0,1109547.0,1110612.0
33380,43.58629535536425,12.0,0.00013311822006778495,-1,1569067200.0,1110466.0,1117254.0,1117291.0,1109573.0
33381,36.88340094938374,13.0,-0.0003460491303445279,1,1569070800.0,1113079.0,1110383.0,1110466.0,1117254.0
