,MACDS/O,UP,FirstUP,C/O,C-1/C,H/O,L/O,Hour,Target_C/C,timestamp,Target_Close,Target_Open,Close,Open
22892,0.0013498569256062964,1,1.0,1.0046073801373192,0.9954137504577268,1.0062773645619032,0.9997695615839726,12.0,1.0006494538369597,1531310400.0,724155.0,723685.0,723685.0,720366.0
22893,0.0010958274095966836,1,1.0,1.0006494538369597,0.9993509676795712,1.0031989056011938,0.9978526568880106,13.0,0.9988414082620434,1531314000.0,723316.0,724150.0,724155.0,723685.0
22894,0.0005667142795903192,-1,-1.0,0.9988483049092038,1.001159935629794,1.002424911965753,0.998550024166264,14.0,1.0012594771856285,1531317600.0,724227.0,723349.0,723316.0,724150.0
22895,0.0006496842582728313,1,-1.0,1.0012137985951457,0.9987421071017788,1.0014972025951512,0.996480260565785,15.0,0.9996658506241828,1531321200.0,723985.0,724189.0,724227.0,723349.0
22896,0.00040672527731733243,-1,-1.0,0.9997183055804492,1.0003342610689447,1.000238887914619,0.997394326619156,16.0,1.000777640420727,1531324800.0,724548.0,723981.0,723985.0,724189.0
22897,0.0004366771225945421,1,-1.0,1.0007831697240674,0.999222963834004,1.0025663656919173,0.995260925355776,17.0,1.0003119186030462,1531328400.0,724774.0,724630.0,724548.0,723981.0
22898,0.0003349151192131305,1,1.0,1.0001987221064543,0.9996881786598304,1.0046506492968823,0.9957053944771814,18.0,0.9999696457102488,1531332000.0,724752.0,724755.0,724774.0,724630.0
22899,0.00022225341832116108,-1,1.0,0.9999958606701576,1.0000303552111618,1.002832681388883,0.998679553780243,19.0,1.000960328498576,1531335600.0,725448.0,724693.0,724752.0,724755.0
22900,0.00033772761814554464,1,-1.0,1.0010418204674256,0.9990405928474544,1.002947454991286,0.9922822491730982,20.0,1.0023282164951863,1531339200.0,727137.0,725450.0,725448.0,724693.0
22901,0.0006407006017206117,1,-1.0,1.0023254531669998,0.9976771915058648,1.0090288786270591,0.9993796953614996,21.0,1.002321433237478,1531342800.0,728825.0,727137.0,727137.0,725450.0
22902,0.0008164166584871957,1,1.0,1.002321433237478,0.9976839433334476,1.005532657532212,0.9985738588464071,22.0,1.0019044352210749,1531346400.0,730213.0,728836.0,728825.0,727137.0
22903,0.0008258000600127603,1,1.0,1.0018893139197296,0.99809918475842,1.0041902430725156,0.9981134301818242,23.0,1.002241811635783,1531350000.0,731850.0,730195.0,730213.0,728836.0
22904,0.0008782901173809421,1,1.0,1.0022665178479722,0.9977632028421124,1.0051397229507186,0.9994590486103028,0.0,0.9977427068388331,1531353600.0,730198.0,731850.0,731850.0,730195.0
22905,4.6803392066863125e-05,-1,-1.0,0.9977427068388331,1.0022624000613531,1.000232288037166,0.9950126392020224,1.0,0.99594356599169,1531357200.0,727236.0,730228.0,730198.0,731850.0
22906,-0.0008307859471284872,-1,-1.0,0.9959026495834178,1.004072955684262,1.0004683468724838,0.995378155863648,2.0,0.9996534825008664,1531360800.0,726984.0,727206.0,727236.0,730228.0
22907,-0.0006669717624758764,-1,1.0,0.9996947219907426,1.000346637615133,1.0020338116022145,0.9973102532157324,3.0,1.0011527076249271,1531364400.0,727822.0,727008.0,726984.0,727206.0
22908,-0.00027797541712992757,1,-1.0,1.0011196575553498,0.998848619580062,1.0020151084994935,0.9991169285619964,4.0,0.9989035780726606,1531368000.0,727024.0,727859.0,727822.0,727008.0
22909,-0.0004409520545111123,-1,-1.0,0.998852799786772,1.0010976253878827,1.0003901854617447,0.9988445564319464,5.0,0.9990385461827944,1531371600.0,726325.0,727024.0,727024.0,727859.0
22910,-0.0004986283605802333,-1,-1.0,0.9990385461827944,1.000962379100265,1.00004676599397,0.9958584585928388,6.0,0.9822737755137164,1531375200.0,713450.0,726302.0,726325.0,727024.0
22911,-0.0036291400563194243,-1,-1.0,0.9823048814405028,1.0180461139533254,1.0004102976447813,0.9744293696010752,7.0,0.992700259303385,1531378800.0,708242.0,713462.0,713450.0,726302.0
22912,-0.003610452770945405,-1,1.0,0.9926835626844878,1.0073534187466997,1.002175308565838,0.988139522497344,8.0,1.0068281745505068,1531382400.0,713078.0,708341.0,708242.0,713462.0
22913,-0.0008945604870341795,1,1.0,1.006687457029877,0.9932181332196478,1.0072126278162636,0.994768056628093,9.0,0.9963846872291672,1531386000.0,710500.0,713078.0,713078.0,708341.0
22914,-0.001036442396450732,-1,-1.0,0.9963846872291672,1.003628430682618,1.000381444947117,0.9951365769242636,10.0,1.0000774102744543,1531389600.0,710555.0,710503.0,710500.0,713078.0
22915,-0.00041303234618395024,1,1.0,1.0000731875868225,0.999922595717432,1.0014032312319583,0.996758634375928,11.0,0.9997537136463749,1531393200.0,710380.0,710552.0,710555.0,710503.0
22916,-5.9014787391120656e-05,-1,1.0,0.9997579346761392,1.0002463470255356,1.0012638061675994,0.995001069590966,12.0,1.0006968101579437,1531396800.0,710875.0,710380.0,710380.0,710552.0
22917,0.0003446166552362185,1,-1.0,1.0006968101579437,0.999303675048356,1.0039133984627946,0.9991835355725104,13.0,1.0011225602250748,1531400400.0,711673.0,710631.0,710875.0,710380.0
22918,0.0007371535386249128,1,1.0,1.0014663024832857,0.9988786985033856,1.0022304121266874,0.9986701959244672,14.0,0.9999269327345564,1531404000.0,711621.0,711683.0,711673.0,710631.0
22919,0.0006799448770782313,-1,-1.0,0.9999128825614776,1.000073072604659,1.0025531029966994,0.9981269750717664,15.0,0.999217279984711,1531407600.0,711064.0,711622.0,711621.0,711683.0
22920,0.0004942967792440632,-1,-1.0,0.999215875844198,1.000783333145821,1.000522749437201,0.9967370317387602,16.0,1.0013177435505105,1531411200.0,712001.0,711071.0,711064.0,711622.0
22921,0.0007493450308565519,1,-1.0,1.00130788627296,0.9986839906123728,1.0027128092693978,0.9994079353538536,17.0,0.999980337106268,1531414800.0,711987.0,712009.0,712001.0,711071.0
22922,0.0006432633079498372,-1,1.0,0.9999691015141664,1.0000196632803688,1.0017991345615014,0.9985674338386172,18.0,0.9988834065790528,1531418400.0,711192.0,711963.0,711987.0,712009.0
22923,0.0003613132707751543,-1,1.0,0.9989170785560486,1.0011178415955184,1.0014551317975793,0.9981558030403266,19.0,1.0015396686126954,1531422000.0,712287.0,711184.0,711192.0,711963.0
22924,0.0006588811662946448,1,1.0,1.001550934779185,0.9984626983224458,1.001709824742964,0.996929064770861,20.0,0.9989456497170384,1531425600.0,711536.0,712152.0,712287.0,711184.0
22925,0.00038267902912869634,-1,1.0,0.999135016120154,1.0010554631107913,1.0016274615531515,0.9976802705040496,21.0,1.0003710283105844,1531429200.0,711800.0,711537.0,711536.0,712152.0
22926,0.0004234708456755109,1,-1.0,1.000369622380846,0.9996291093003652,1.0007954610933796,0.9965764254002252,22.0,0.998595110986232,1531432800.0,710800.0,711798.0,711800.0,711537.0
22927,0.0001085639574408548,-1,-1.0,0.9985979168247172,1.001406865503658,1.0001629675834998,0.995155929069764,23.0,1.01416150815982,1531436400.0,720866.0,710709.0,710800.0,711798.0
22928,0.0028175190544308393,1,-1.0,1.0142913625689276,0.9860362397449736,1.0229221805267696,0.9872760862744104,0.0,0.9977859962877984,1531440000.0,719270.0,721164.0,720866.0,710709.0
22929,0.0013366362246121088,-1,-1.0,0.9973736903117736,1.0022189164013513,1.0030034777110342,0.9931860159408956,1.0,0.998470671653204,1531443600.0,718170.0,719269.0,719270.0,721164.0
22930,0.0005504334233574769,-1,-1.0,0.9984720598274079,1.0015316707743291,1.0013680556231397,0.9978881336467996,2.0,1.0024089003996268,1531447200.0,719900.0,718170.0,718170.0,719269.0
22931,0.0007604182024383287,1,1.0,1.0024089003996268,0.99759688845673,1.004469693805088,0.9996630324296476,3.0,1.001404361716905,1531450800.0,720911.0,719900.0,719900.0,718170.0
22932,0.0006871249992723705,1,1.0,1.001404361716905,0.998597607749084,1.001804417280178,0.9992110015279899,4.0,0.9990733946353988,1531454400.0,720243.0,720914.0,720911.0,719900.0
22933,0.000186709798338347,-1,-1.0,0.9990692371073387,1.000927464758422,1.0012289954141549,0.9978333060531492,5.0,1.0000138842029704,1531458000.0,720253.0,720250.0,720243.0,720914.0
22934,3.330925307021282e-05,1,-1.0,1.0000041652204097,0.999986115989798,1.0009024644220756,0.9990281152377648,6.0,0.9982603335216932,1531461600.0,719000.0,720297.0,720253.0,720250.0
22935,-0.00040143632549061165,-1,-1.0,0.9981993538776366,1.0017426981919333,1.000187422688141,0.9960474637545346,7.0,1.0010083449235048,1531465200.0,719725.0,718991.0,719000.0,720297.0
22936,-0.00014544922058634668,1,1.0,1.0010208750874492,0.9989926708117683,1.0016815231345038,0.9993935946347032,8.0,0.9987509118065928,1531468800.0,718826.0,719726.0,719725.0,718991.0
22937,-0.0003985527114007681,-1,-1.0,0.9987495241244584,1.0012506503660137,1.0001722877872972,0.9984799771023972,9.0,0.999305812533214,1531472400.0,718327.0,718867.0,718826.0,719726.0
22938,-0.00045714888528158864,-1,1.0,0.9992488179315506,1.000694669697784,1.000950106208798,0.9988092373137172,10.0,1.000246405884785,1531476000.0,718504.0,718349.0,718327.0,718867.0
22939,-0.00030217917004082834,1,-1.0,1.0002157725562366,0.999753654816118,1.0009062447361936,0.9995280845382954,11.0,1.0014223998752965,1531479600.0,719526.0,718504.0,718504.0,718349.0
22940,3.0165839583373714e-05,1,1.0,1.0014223998752965,0.9985796204723664,1.0019109149009608,1.0,12.0,1.0012855685548538,1531483200.0,720451.0,719526.0,719526.0,718504.0
22941,0.00021754279084285064,1,-1.0,1.0012855685548538,0.9987160820097412,1.0048837707046028,0.9991953035748534,13.0,0.9976500830729641,1531486800.0,718758.0,720451.0,720451.0,719526.0
22942,-0.0003433776954367973,-1,-1.0,0.9976500830729641,1.0023554520436642,1.000737038327381,0.9972364532771834,14.0,1.000442429858172,1531490400.0,719076.0,718749.0,718758.0,720451.0
22943,-0.00017325345870611297,1,-1.0,1.000454957154723,0.9995577657994428,1.0020493941556787,0.9987311286693964,15.0,1.0008510922350349,1531494000.0,719688.0,719076.0,719076.0,718749.0
22944,1.4630164356210784e-05,1,1.0,1.0008510922350349,0.9991496315069864,1.0008775150331817,0.9995007481823897,16.0,0.9997485021287004,1531497600.0,719507.0,719684.0,719688.0,719076.0
22945,-6.874030580528157e-05,-1,-1.0,0.9997540587257739,1.0002515611383906,1.0014117307040311,0.9990495828724828,17.0,1.0006601742582073,1531501200.0,719982.0,719507.0,719507.0,719684.0
22946,4.7906999565805464e-05,1,-1.0,1.0006601742582073,0.99934026128431,1.0009895664670392,0.9996386414586654,18.0,0.9960762907961588,1531504800.0,717157.0,719982.0,719982.0,719507.0
22947,-0.0007297668613494013,-1,1.0,0.9960762907961588,1.0039391653431535,1.009678019728271,0.9936276184682394,19.0,0.9915541506253164,1531508400.0,711100.0,717169.0,717157.0,719982.0
22948,-0.002051756818959305,-1,-1.0,0.9915375594873732,1.0085177893404584,1.0004406213877064,0.9871731767547121,20.0,0.9970285473210518,1531512000.0,708987.0,711077.0,711100.0,717169.0
22949,-0.0018172418640922672,-1,-1.0,0.9970607965100826,1.002980308524698,1.0048138246631515,0.9844222215034376,21.0,1.0058336753706345,1531515600.0,713123.0,709037.0,708987.0,711077.0
22950,1.5152441920074369e-06,1,1.0,1.0057627458087521,0.9942001590188508,1.0076413501693142,0.9999139678183226,22.0,1.0003814208769035,1531519200.0,713395.0,713118.0,713123.0,709037.0
22951,0.00017258665914787752,1,1.0,1.00038843501356,0.9996187245495132,1.001260660928486,0.9969794620245176,23.0,1.000084104878784,1531522800.0,713455.0,713433.0,713395.0,713118.0
22952,0.00021121899839460226,1,-1.0,1.000030836812987,0.999915902194252,1.0049997687239025,0.9975624901006822,0.0,1.0036904920422451,1531526400.0,716088.0,713455.0,713455.0,713433.0
22953,0.0009096695019612524,1,1.0,1.0036904920422451,0.996323077610573,1.00889334295786,0.999555683259631,1.0,0.9999525198020356,1531530000.0,716054.0,716088.0,716088.0,713455.0
22954,0.0006384879953020839,-1,1.0,0.9999525198020356,1.0000474824524408,1.0047647775133783,0.998635642546726,2.0,1.0006759266759209,1531533600.0,716538.0,716053.0,716054.0,716088.0
22955,0.0005805210370513071,1,-1.0,1.000677324164552,0.9993245298923434,1.0026129350760349,0.9987933854058288,3.0,0.9970259776871568,1531537200.0,714407.0,716523.0,716538.0,716053.0
22956,-0.000147560694307991,-1,-1.0,0.9970468498568784,1.002982893504683,1.0000376819725256,0.9960601404281508,4.0,1.0014753494856574,1531540800.0,715461.0,714430.0,714407.0,716523.0
22957,0.00020505081619393015,1,1.0,1.0014431084920845,0.9985268239638498,1.0018966168833896,0.9998460311017174,5.0,0.9994227498074668,1531544400.0,715048.0,715487.0,715461.0,714430.0
22958,4.391682516413642e-05,-1,-1.0,0.9993864318988326,1.000577583602779,1.0006610881818956,0.998939184080214,6.0,0.999274174600866,1531548000.0,714529.0,715048.0,715048.0,715487.0
22959,-8.177186226776545e-05,-1,1.0,0.999274174600866,1.0007263526043029,1.0017103746881328,0.9988853895123124,7.0,1.0006255869250933,1531551600.0,714976.0,714549.0,714529.0,715048.0
22960,8.553984482195798e-05,1,1.0,1.0005975797321107,0.9993748041892316,1.0014260743489949,0.9996585258673653,8.0,1.0005412769099942,1531555200.0,715363.0,714985.0,714976.0,714549.0
22961,0.00017785816011905986,1,-1.0,1.0005286824199109,0.9994590159122012,1.001279747127562,0.9993286572445575,9.0,0.9982638185089248,1531558800.0,714121.0,715363.0,715363.0,714985.0
22962,-0.0001884935966621759,-1,1.0,0.9982638185089248,1.0017392010597643,1.000780023568454,0.9954023341995604,10.0,1.0016201736120351,1531562400.0,715278.0,714130.0,714121.0,715363.0
22963,0.00020235887933939267,1,1.0,1.0016075504459971,0.9983824471044824,1.0018372005097111,0.999259238513996,11.0,1.0014749509980734,1531566000.0,716333.0,715278.0,715278.0,714130.0
22964,0.00042321389131627635,1,1.0,1.0014749509980734,0.998527221278372,1.0036964648710012,0.9998224466571041,12.0,1.0007761753262798,1531569600.0,716889.0,716333.0,716333.0,715278.0
22965,0.00042332766307362485,1,1.0,1.0007761753262798,0.9992244266546146,1.003011169386305,0.9995351324035052,13.0,1.0005049596241538,1531573200.0,717251.0,716849.0,716889.0,716333.0
22966,0.0003713051403924084,1,1.0,1.0005607875577702,0.9994952952313764,1.0007686416525656,0.998257652587923,14.0,1.0001268732981898,1531576800.0,717342.0,717248.0,717251.0,716849.0
22967,0.00024744617211758246,1,-1.0,1.0001310564825556,0.999873142796602,1.0015894084054608,0.9988177032212009,15.0,1.0004140284550465,1531580400.0,717639.0,717349.0,717342.0,717248.0
22968,0.00021149161837885624,1,-1.0,1.0004042662637014,0.9995861428935718,1.0016045188604152,0.997674771972917,16.0,1.0018351845426459,1531584000.0,718956.0,717635.0,717639.0,717349.0
22969,0.0004491143709952628,1,1.0,1.0018407686358664,0.9981681771902592,1.0024734022170043,0.9985577626509298,17.0,0.9986480396575034,1531587600.0,717984.0,718956.0,718956.0,717635.0
22970,-3.8953660472795795e-06,-1,-1.0,0.9986480396575034,1.0013537906137184,1.000752479984867,0.9983935039140086,18.0,0.9966043811561259,1531591200.0,715546.0,717984.0,717984.0,718956.0
22971,-0.0006745411939433897,-1,1.0,0.9966043811561259,1.0034071883568632,1.0027382225787762,0.9949511409725008,19.0,1.0045853096796014,1531594800.0,718827.0,715569.0,715546.0,717984.0
22972,0.0003897777443049311,1,-1.0,1.0045530200441886,0.9954356194188588,1.0057311034994532,0.9979848204715408,20.0,1.0009863291167416,1531598400.0,719536.0,718822.0,718827.0,715569.0
22973,0.0004017538812990384,1,-1.0,1.0009932918024211,0.999014642769785,1.0084568919704742,0.9912050549371054,21.0,1.0000166774143338,1531602000.0,719548.0,719514.0,719536.0,718822.0
22974,0.00022228143150537782,1,1.0,1.0000472541187524,0.999983322863798,1.0018095547828116,0.9984420039081936,22.0,0.999623374674101,1531605600.0,719277.0,719548.0,719548.0,719514.0
22975,2.1834918874086284e-05,-1,1.0,0.999623374674101,1.0003767672259782,1.0012021435679066,0.9985435301050104,23.0,0.9997038693020908,1531609200.0,719064.0,719277.0,719277.0,719548.0
22976,-9.26984060156677e-05,-1,-1.0,0.9997038693020908,1.000296218417276,1.001087202843967,0.9992367335532764,0.0,0.9985230800040052,1531612800.0,718002.0,719050.0,719064.0,719277.0
22977,-0.0003793573455052046,-1,1.0,0.9985425213823796,1.0014791045150293,1.0007648981294763,0.9971823934357832,1.0,0.9994178289196964,1531616400.0,717584.0,718044.0,718002.0,719050.0
22978,-0.000401098716972581,-1,-1.0,0.9993593707349412,1.0005825102008965,1.0000264607739917,0.9979416303179192,2.0,1.0003860175254744,1531620000.0,717861.0,717583.0,717584.0,718044.0
22979,-0.00021269346898267205,1,-1.0,1.0003874116304317,0.9996141314265576,1.0008877021891545,0.9992572287805036,3.0,1.0009319352910941,1531623600.0,718530.0,717836.0,717861.0,717583.0
22980,2.2100849197626005e-05,1,1.0,1.000966794643902,0.9990689324036576,1.001837467053756,0.9998119347594716,4.0,1.0010799827425438,1531627200.0,719306.0,718531.0,718530.0,717836.0
22981,0.00019317050481615358,1,1.0,1.0010785895110996,0.9989211823618878,1.0017995048230348,0.9998719609870694,5.0,1.001355473192216,1531630800.0,720281.0,719310.0,719306.0,718531.0
22982,0.00034801181705801376,1,1.0,1.0013499047698489,0.998646361628309,1.0023480835800975,0.9995690314329009,6.0,0.998184042061362,1531634400.0,718973.0,720298.0,720281.0,719310.0
22983,-0.00015471161268576503,-1,-1.0,0.9981604835776304,1.0018192616412578,1.0011286995104804,0.9976384774079616,7.0,1.0002086309221625,1531638000.0,719123.0,718973.0,718973.0,720298.0
22984,-9.310040745980076e-05,1,1.0,1.0002086309221625,0.99979141259562,1.0007427260828987,0.9987857680330138,8.0,1.0030592819309074,1531641600.0,721323.0,719123.0,719123.0,718973.0
22985,0.00047857342345114523,1,1.0,1.0030592819309074,0.9969500487299032,1.0072449358454674,0.999926299117119,9.0,1.0018258117375989,1531645200.0,722640.0,721323.0,721323.0,719123.0
22986,0.0006033314667523992,1,1.0,1.0018258117375989,0.99817751577549,1.0050213288637684,0.9998475024364952,10.0,1.00409609210672,1531648800.0,725600.0,722604.0,722640.0,721323.0
22987,0.0010972086712834894,1,1.0,1.0041461159916079,0.995920617420066,1.012726195814028,1.0,11.0,1.0031422271223815,1531652400.0,727880.0,725629.0,725600.0,722604.0
22988,0.0011894703823323027,1,1.0,1.0031021362156145,0.9968676155410232,1.0038793929129073,0.9994542665742412,12.0,0.9978210694070452,1531656000.0,726294.0,727880.0,727880.0,725629.0
22989,0.00023402706406261411,-1,-1.0,0.9978210694070452,1.0021836886990667,1.0004712315216795,0.9974171566741772,13.0,1.0010257554103434,1531659600.0,727039.0,726294.0,726294.0,727880.0
22990,0.00020828298681441204,1,-1.0,1.0010257554103434,0.9989752956856509,1.0019496237061023,0.9989067787975668,14.0,0.9997991854632282,1531663200.0,726893.0,727050.0,727039.0,726294.0
22991,-4.481850604132198e-05,-1,1.0,0.9997840588680283,1.0002008548713497,1.001761914586342,0.9992724021731656,15.0,1.004754482434141,1531666800.0,730349.0,726892.0,726893.0,727050.0
22992,0.0007170892880499213,1,1.0,1.004755864695168,0.995268015702082,1.0060641745954009,0.9998720580223748,16.0,1.000898200723216,1531670400.0,731005.0,730348.0,730349.0,726892.0
22993,0.00047023009153845935,1,-1.0,1.000899571163336,0.9991026053173372,1.002261935406135,0.9979270156144742,17.0,0.9989302398752402,1531674000.0,730223.0,731037.0,731005.0,730348.0
22994,-7.575386079961e-05,-1,1.0,0.9988865132681384,1.0010709057370146,1.0020012666937514,0.9966048230116944,18.0,0.9968940994737224,1531677600.0,727955.0,730252.0,730223.0,731037.0
22995,-0.0008019510914955008,-1,-1.0,0.996854510497746,1.00311557719914,1.0005326928238472,0.9962054194990224,19.0,1.0015646571560055,1531681200.0,729094.0,727977.0,727955.0,730252.0
22996,-0.00037675896152489235,1,-1.0,1.0015343891359203,0.9984377871714758,1.0027775602800637,0.9997760918270768,20.0,1.0030997374824098,1531684800.0,731354.0,729100.0,729094.0,727977.0
22997,0.0001965178877996188,1,-1.0,1.0030914826498425,0.9969098411986534,1.0032889864216157,0.9989274447949528,21.0,0.9995022930072168,1531688400.0,730990.0,731354.0,731354.0,729100.0
22998,-0.00010712558234504677,-1,-1.0,0.9995022930072168,1.0004979548283834,1.0005113802618155,0.9979326017222848,22.0,0.9986962885949192,1531692000.0,730037.0,730988.0,730990.0,731354.0
22999,-0.0004484433026759049,-1,1.0,0.9986990210509612,1.001305413287272,1.0016566619424672,0.9967085642992772,23.0,0.9973001368423792,1531695600.0,728066.0,730063.0,730037.0,730988.0
23000,-0.0009214380069431094,-1,1.0,0.9972646196287168,1.0027071721519751,1.00087115769461,0.9944484243140659,0.0,1.0010012828507306,1531699200.0,728795.0,728036.0,728066.0,730063.0
23001,-0.0004975671443901987,1,-1.0,1.0010425308638584,0.9989997187137672,1.0053733606579895,0.99905361822767,1.0,0.9994264505107746,1531702800.0,728377.0,728778.0,728795.0,728036.0
23002,-0.0005066621166758266,-1,1.0,0.9994497638512688,1.0005738786370244,1.0011279154969004,0.9989461811415822,2.0,0.999940964637818,1531706400.0,728334.0,728373.0,728377.0,728778.0
23003,-0.00040578999547835615,-1,-1.0,0.9999464560053708,1.0000590388475616,1.0008608226828837,0.9978582402148348,3.0,1.000751029060843,1531710000.0,728881.0,728333.0,728334.0,728373.0
23004,-0.00017967374477123602,1,1.0,1.0007524030903447,0.9992495345605112,1.0015254011557901,0.9996389014365682,4.0,1.000079574031975,1531713600.0,728939.0,728897.0,728881.0,728333.0
23005,-0.00015821066438603815,1,-1.0,1.0000576213100068,0.9999204322995476,1.0001413094031115,0.9990574800006036,5.0,1.0013457916231674,1531717200.0,729920.0,728939.0,728939.0,728897.0
23006,9.933896443126143e-05,1,1.0,1.0013457916231674,0.9986560170977642,1.0016078162918982,0.999748950186504,6.0,0.9999945199473916,1531720800.0,729916.0,729923.0,729920.0,728939.0
23007,1.0354587035354969e-05,-1,-1.0,0.9999904099473506,1.0000054800826397,1.0022851725455972,0.9992780060362532,7.0,0.9999876698140608,1531724400.0,729907.0,729916.0,729916.0,729923.0
23008,-4.7654382816730845e-05,-1,1.0,0.9999876698140608,1.0000123303379749,1.0009466842759989,0.9994300714054768,8.0,1.002303033126138,1531728000.0,731588.0,729917.0,729907.0,729916.0
23009,0.00034386155377874594,1,1.0,1.002289301386322,0.9977022586483104,1.005770519113817,0.9990176965326196,9.0,1.0257822708956408,1531731600.0,750450.0,731577.0,731588.0,729917.0
23010,0.00495157020262571,1,1.0,1.0257976945694027,0.9748657472183356,1.0375968626679075,0.999759423820049,10.0,1.006846558731428,1531735200.0,755588.0,750397.0,750450.0,731577.0
23011,0.004265905201481957,1,-1.0,1.0069176715791774,0.9931999978824438,1.0094656561793292,0.997671899008125,11.0,1.0114798011614796,1531738800.0,764262.0,755588.0,755588.0,750397.0
23012,0.0045504901888462354,1,-1.0,1.0114798011614796,0.9886504889684428,1.014728926346104,0.997435110139388,12.0,0.9929278179472484,1531742400.0,758857.0,764262.0,764262.0,755588.0
23013,0.0011580553641132862,-1,-1.0,0.9929278179472484,1.0071225540516855,1.0022439948604012,0.9886073100585924,13.0,0.994930533684212,1531746000.0,755010.0,758857.0,758857.0,764262.0
23014,-0.0006839499681823291,-1,1.0,0.994930533684212,1.0050952967510365,1.0008473269667408,0.9916229276398584,14.0,1.0051323823525515,1531749600.0,758885.0,755000.0,755010.0,758857.0
23015,4.854662929498765e-05,1,1.0,1.0051456953642384,0.994893824492512,1.0059602649006625,0.9993178807947021,15.0,0.9998919467376479,1531753200.0,758803.0,758895.0,758885.0,755000.0
23016,-0.00046009282360959247,-1,-1.0,0.9998787711079924,1.0001080649391212,1.002773769757345,0.9971669335019996,16.0,0.99884686802767,1531756800.0,757928.0,758838.0,758803.0,758895.0
23017,-0.0009741248140020533,-1,1.0,0.9988007980623004,1.001154463220781,1.0015418310627564,0.9978440721207952,17.0,1.0044806366831678,1531760400.0,761324.0,757909.0,757928.0,758838.0
23018,-0.0002172381139924351,1,-1.0,1.0045058179807866,0.995539349869438,1.0081381801773035,0.999331054255854,18.0,1.0002968512748842,1531764000.0,761550.0,761312.0,761324.0,757909.0
23019,-0.0005031983882948231,1,-1.0,1.0003126182169728,0.999703236819644,1.0035307469211046,0.9981531881804044,19.0,1.0010386711312456,1531767600.0,762341.0,761550.0,761550.0,761312.0
23020,-0.0005378144980301425,1,-1.0,1.0010386711312456,0.9989624065870784,1.001900072221128,0.9954842098352044,20.0,0.99906865825136,1531771200.0,761631.0,762341.0,762341.0,761550.0
23021,-0.0009105611177522287,-1,-1.0,0.99906865825136,1.0009322099546891,1.0016514919176591,0.9983734313122344,21.0,0.999858199049146,1531774800.0,761523.0,761631.0,761631.0,762341.0
23022,-0.0009775389074775378,-1,-1.0,0.999858199049146,1.0001418210612154,1.000249464635762,0.997140347491108,22.0,1.0039512923444205,1531778400.0,764532.0,761529.0,761523.0,761631.0
23023,-0.00023398948050967758,1,-1.0,1.0039433823268713,0.996064258919182,1.0074928203653442,0.9993027186095342,23.0,1.0249891436852872,1531782000.0,783637.0,764523.0,764532.0,761529.0
