,MACDS/O,RSI,ATR/O,Time,C/O,O-1/C,H/O,L/O,In,Open,timestamp,Target_Close,Target_Open
513341,0.0002332605057522308,62.05327190404461,0.0012086796037182282,6.0,1.0001431254436264,0.999056505659718,1.0002238415368343,0.9995564775496923,1,1201743.0,1602898200.0,1201511.0,1201904.0
513342,7.557071435004836e-05,58.8964006053796,0.001195681367441962,7.0,0.9996730188101546,1.000193090200589,1.000574921125148,0.9995482168292976,1,1201904.0,1602898500.0,1201907.0,1201535.0
513343,9.026249963950407e-05,60.99124965008735,0.0011929673978810435,8.0,1.0003096039649282,0.9999975039666129,1.000476057709513,0.9993183719159242,0,1201535.0,1602898800.0,1202761.0,1201950.0
513344,0.00016493868980105295,65.11981383883344,0.001187625651796814,9.0,1.0006747368858937,0.9989806786219374,1.0010433046299765,0.9999251216772744,1,1201950.0,1602899100.0,1202433.0,1202705.0
513345,4.092343741568527e-05,62.38867714681794,0.0011748946288381945,10.0,0.9997738431286144,0.9995983144175185,1.0006926054186192,0.9996832140882428,0,1202705.0,1602899400.0,1203990.0,1202399.0
513346,0.0002477655927608513,69.02894676348366,0.0012028332910566655,11.0,1.0013231880598703,0.9989327153880015,1.0014471069919386,0.9998810710920418,1,1202399.0,1602899700.0,1203229.0,1203966.0
513347,1.4237808573458466e-05,63.15963171959489,0.001202704526973133,0.0,0.9993878564677076,0.9993101894984248,1.0004427035314951,0.999241672937608,0,1203966.0,1602900000.0,1203517.0,1203229.0
513348,2.1841624919582973e-05,64.39352519461931,0.0011772296847369856,1.0,1.000239355933077,1.0003730732511464,1.000819461631992,0.9999734048963248,1,1203229.0,1602900300.0,1203346.0,1203484.0
513349,-3.9641385456423706e-05,63.04337688062932,0.001159556170061141,2.0,0.9998853329167651,0.9999027711065646,1.000456175570261,0.999526375090986,1,1203484.0,1602900600.0,1203557.0,1203346.0
513350,-2.4174288647982323e-05,64.04514643833394,0.0011394724511747732,3.0,1.000175344414657,0.9999393464538864,1.0003199412305357,0.9994415571248836,1,1203346.0,1602900900.0,1203850.0,1203550.0
513351,1.8720162420216013e-07,65.44584807386158,0.0011212280866690824,4.0,1.0002492625981472,0.9995813431905968,1.000354783764696,0.9994707324166008,0,1203550.0,1602901200.0,1203881.0,1203897.0
513352,-3.291698940932619e-05,65.59854968543017,0.0010798242640439727,5.0,0.9999867098265052,0.9997250558817692,1.0004410676328623,0.9998994930629448,0,1203897.0,1602901500.0,1204783.0,1203900.0
513353,8.542247808418502e-05,69.78288014950395,0.0010659407882283231,6.0,1.0007334496220617,0.9992645978570416,1.0008165129994189,0.9999310573967938,1,1203900.0,1602901800.0,1204624.0,1204784.0
513354,-1.8184441479274227e-06,68.20795640049958,0.0010568562666991123,7.0,0.999867196111502,0.9993989825870976,1.0003270295754259,0.9993882720886068,0,1204784.0,1602902100.0,1204342.0,1204707.0
513355,-8.945374572943976e-05,65.38922620841838,0.0010488992553092473,8.0,0.9996970217654584,1.0003670053855134,1.0002830563780238,0.9993375982707828,1,1204707.0,1602902400.0,1203868.0,1204299.0
513356,-0.0001534317902915916,60.83820579055587,0.0010361954616340408,9.0,0.9996421154547168,1.0006969202603608,1.0003113844651537,0.9994403383212972,0,1204299.0,1602902700.0,1203896.0,1203868.0
513357,-0.0001193930846584701,61.01083365904781,0.0010248960169626962,10.0,1.0000232583638735,1.0003347465229555,1.000209325274864,0.9993313220386288,0,1203868.0,1602903000.0,1204422.0,1203845.0
513358,-9.406830596470073e-06,64.20314739712792,0.0010055048194995404,11.0,1.0004792975839911,0.9995400283289412,1.0007102243228987,0.9999568050704202,0,1203845.0,1602903300.0,1204864.0,1204392.0
513359,4.5336216286662186e-05,66.67251299756806,0.0009836786342561797,0.0,1.0003918989830554,0.999154261393817,1.0005961514191393,0.9998962131930468,0,1204392.0,1602903600.0,1203727.0,1204855.0
513360,-0.00016741637284967137,55.975523011025416,0.0010020453896584843,1.0,0.999063787758693,1.0005524508464128,1.000126156259467,0.9988853430495784,0,1204855.0,1602903900.0,1203500.0,1203742.0
513361,-0.00016287053682673136,54.108995846554926,0.0009998377427992788,2.0,0.9997989602423112,1.0011258828417118,1.000221808327698,0.9992506699940684,0,1203742.0,1602904200.0,1203813.0,1203512.0
513362,-7.151141747652191e-05,56.27409659166377,0.0009884237239283346,3.0,1.0002501013699905,0.9999410207399322,1.000643117808547,0.9998030763299408,0,1203512.0,1602904500.0,1204132.0,1203719.0
513363,6.534421311377159e-06,58.42685105765669,0.0009601907217229543,4.0,1.0003431033322558,0.9994851062840286,1.0005458084486496,0.9999526467555966,0,1203719.0,1602904800.0,1204103.0,1204132.0
513364,-1.1671836042337347e-05,58.146584091401216,0.0009446966696867869,5.0,0.9999759162616724,0.9996810904050568,1.0005173851371776,0.999774111143961,0,1204132.0,1602905100.0,1203951.0,1204174.0
513365,-5.296196029458411e-05,56.61369337538198,0.0009449589023444617,6.0,0.9998148108163771,1.0001503383443346,1.000238337648878,0.9992899697219836,1,1204174.0,1602905400.0,1204699.0,1203933.0
513366,7.456021272989055e-05,61.932175878421404,0.000949606336677477,7.0,1.0006362480304136,0.9995642064947344,1.000708511187915,0.9996984882049084,0,1203933.0,1602905700.0,1204963.0,1204699.0
513367,7.694588937856572e-05,63.626912571201885,0.000914269127715552,8.0,1.0002191418769335,0.9991452019688573,1.0003843283675011,0.9999294429562904,0,1204699.0,1602906000.0,1205649.0,1204922.0
513368,0.00014763561108921408,67.6562977186891,0.0009167812650806162,9.0,1.0006033585576497,0.9992120426425932,1.0008896841455297,0.9999402450947033,1,1204922.0,1602906300.0,1205337.0,1205649.0
513369,2.8749065426714185e-05,64.17425106643981,0.0009341805238163557,10.0,0.9997412182152516,0.9996556979500338,1.000755609634313,0.999595238746932,0,1205649.0,1602906600.0,1205915.0,1205270.0
513370,9.894503574137127e-05,67.51028309637036,0.0009507778861180973,11.0,1.0005351498004595,0.9997794206059301,1.0010288151202635,0.9998622715242228,0,1205270.0,1602906900.0,1206991.0,1205950.0
513371,0.00020217131392308296,72.62139476688469,0.0009606343364705641,0.0,1.0008632198681535,0.998574140155146,1.0010124797877191,0.9999237115966664,1,1205950.0,1602907200.0,1206410.0,1206933.0
513372,2.1966950876306512e-05,66.53489688542285,0.0009638644079694213,1.0,0.9995666702294164,0.9996187034258668,1.000303247984768,0.9992973926473134,0,1206933.0,1602907500.0,1205674.0,1206332.0
513373,-0.00011532962268934187,59.70802206709015,0.0009387149419497238,2.0,0.999454544851666,1.001044229202919,1.0,0.9993882281163065,0,1206332.0,1602907800.0,1205640.0,1205710.0
513374,-0.0001097797892030128,59.40478682126075,0.0008998630270342504,3.0,0.999941942921598,1.0005739690123088,1.0001998822270697,0.9998050940939364,0,1205710.0,1602908100.0,1205951.0,1205644.0
513375,-4.5003958309530745e-05,61.33892320929451,0.0008696530634104325,4.0,1.0002546356967728,0.9998001577178508,1.0003284551658698,0.9998515316295691,0,1205644.0,1602908400.0,1205268.0,1205968.0
513376,-0.00015716323371506302,55.1270572326825,0.0008611966813899266,5.0,0.9994195534209864,1.0003119638121978,1.0001708171361097,0.9994195534209864,0,1205968.0,1602908700.0,1204975.0,1205262.0
513377,-0.0001612007750325661,52.66314994879363,0.0008460862955150006,6.0,0.9997618775004936,1.0008240834872093,1.000297860548163,0.9996482092690219,0,1205262.0,1602909000.0,1205557.0,1204946.0
513378,-2.0796470201922546e-05,56.794036724391525,0.0008392994888604965,7.0,1.0005070766656765,0.9997552998323596,1.000702936065185,0.9999518650628328,0,1204946.0,1602909300.0,1205300.0,1205566.0
513379,-6.509035937973806e-05,54.53104693675282,0.0008151951661021059,8.0,0.9997793567502732,0.9997062971874222,1.0002720713756028,0.9997702324053598,0,1205566.0,1602909600.0,1204554.0,1205317.0
513380,-0.00016829110813121329,48.49111043184117,0.0008213246388572535,9.0,0.9993669715103992,1.0008401449831223,1.0002298150611002,0.9993288072764259,0,1205317.0,1602909900.0,1204915.0,1204554.0
513381,-5.6605869287462696e-05,51.302054685526656,0.0008252780950722291,10.0,1.0002996959870625,1.000333633492819,1.0008766730258671,1.0,0,1204554.0,1602910200.0,1205251.0,1204879.0
513382,1.848956923500289e-05,53.82767768018935,0.0008083018648619982,11.0,1.0003087446955254,0.999421697223234,1.0004075097997391,0.99981989892761,0,1204879.0,1602910500.0,1205250.0,1205211.0
513383,1.4908251802392417e-05,53.818731518385675,0.0007772359176157537,0.0,1.0000323594789626,0.9996921800456336,1.0000979081671175,0.999724529563703,0,1205211.0,1602910800.0,1205673.0,1205250.0
513384,7.134953577048186e-05,57.069055133697596,0.0007672934877875358,1.0,1.0003509645301805,0.9996168115235226,1.0004671230035262,0.9998290811035055,0,1205250.0,1602911100.0,1206109.0,1205643.0
513385,0.00011219702826115173,60.18000326954,0.0007549063796814576,2.0,1.0003865157430516,0.9992877923968728,1.000451211511202,0.9998573375368994,0,1205643.0,1602911400.0,1206437.0,1206099.0
513386,0.00011551401113063521,62.388107394558865,0.0007314250195498345,3.0,1.000280242334999,0.99934186368621,1.000280242334999,0.9998540749971604,0,1206099.0,1602911700.0,1204392.0,1206437.0
513387,-0.0002524985066044705,45.46160448166594,0.0008218673594843028,4.0,0.9983049259928202,1.0014173126357528,1.0000298399336227,0.9980322221549904,0,1206437.0,1602912000.0,1204213.0,1204370.0
513388,-0.00019127373704685982,44.327932770449536,0.0007923420005389549,5.0,0.999869641389274,1.001846849353063,1.00010129777394,0.9996927854396904,0,1204370.0,1602912300.0,1203758.0,1204213.0
513389,-0.00019241084682564136,41.49533521001052,0.0007831392777710562,6.0,0.9996221598670668,1.0005084078361266,1.0002192303188888,0.9995557264371004,0,1204213.0,1602912600.0,1204926.0,1203827.0
513390,5.2068550816741777e-05,50.27878736152058,0.0008064124244381151,7.0,1.0009129218733257,0.9994082624161152,1.0009569481329128,0.9998479848018028,0,1203827.0,1602912900.0,1204768.0,1204921.0
513391,1.4621705248685226e-05,49.202663442282436,0.0007896559456276817,8.0,0.9998730207208604,0.9992189367579484,1.0002763666663623,0.9997045449452704,0,1204921.0,1602913200.0,1204177.0,1204812.0
513392,-8.416846927217225e-05,45.297271630196505,0.0007877358500227528,9.0,0.9994729468165988,1.0006178493693203,1.0001933911680827,0.999430616560924,0,1204812.0,1602913500.0,1204612.0,1204187.0
513393,1.815479199440695e-05,48.53523865319808,0.0007928026194322418,10.0,1.0003529352168723,1.000166028563554,1.0006801269238084,0.9998214563020528,0,1204187.0,1602913800.0,1205211.0,1204626.0
513394,0.00010805825072646158,52.68817595368982,0.0007800523284565576,11.0,1.0004856279044283,0.9991503562446742,1.0004897785702782,0.9998754800245055,0,1204626.0,1602914100.0,1205090.0,1205211.0
513395,5.393268976106036e-05,51.77921731013174,0.0007704435991948338,0.0,0.9998996026421928,0.9996149665170236,1.0004380975613398,0.9997925674425474,0,1205211.0,1602914400.0,1205297.0,1205088.0
513396,6.84506492032444e-05,53.26462726246747,0.0007407805410336727,1.0,1.000173431317879,0.9999286482916658,1.000257242624605,0.9999020818396664,0,1205088.0,1602914700.0,1205161.0,1205297.0
513397,2.2664097318658705e-05,52.12846526391976,0.0007131726115733526,2.0,0.9998871647403088,0.9999394271802688,1.0000854561157957,0.9997311865872064,0,1205297.0,1602915000.0,1204499.0,1205179.0
513398,-9.1248397531829e-05,46.88586153480972,0.0007194253487279031,3.0,0.99943576846261,1.0006625161166594,1.0000614016673042,0.9992606907355672,0,1205179.0,1602915300.0,1204496.0,1204501.0
513399,-5.785582243000853e-05,46.86286042266303,0.0006978071165442588,4.0,0.9999958489034048,1.0005670421487494,1.0000464922818662,0.9996297221837092,0,1204501.0,1602915600.0,1204713.0,1204506.0
513400,-2.049355377176098e-06,48.81873548300495,0.0006759538862146032,5.0,1.0001718546856553,0.9998240244771992,1.000231630228492,0.9998397683365629,0,1204506.0,1602915900.0,1208410.0,1204743.0
513401,0.0005672465582735597,69.45007667875085,0.000856943838147454,6.0,1.0030438027031492,0.9967693084300858,1.003173290901047,0.9999634776877724,0,1204743.0,1602916200.0,1205748.0,1208383.0
513402,-5.323076269925231e-05,52.91116123888116,0.0009639039915110695,7.0,0.997819399975008,0.9991664925009206,1.0001729584080543,0.9978185724228162,1,1208383.0,1602916500.0,1204385.0,1205751.0
513403,-0.0002560160224437391,46.7697043221715,0.0010348598758124284,8.0,0.9988670961085664,1.0033195365269412,1.0003010571834483,0.9983437708117182,0,1205751.0,1602916800.0,1204230.0,1204390.0
513404,-0.00019333844230862152,46.11419440233486,0.0010054807540857396,9.0,0.9998671526664952,1.0012630477566578,1.0002216889877864,0.9995981368161476,0,1204390.0,1602917100.0,1205368.0,1204231.0
513405,5.249593570821887e-05,51.48997337477908,0.0010151590648575456,10.0,1.0009441710103792,0.9991886295305666,1.0009881824998692,0.9998472053949782,0,1204231.0,1602917400.0,1204743.0,1205305.0
513406,-5.2906982680678276e-05,48.62108214128361,0.001017910218141911,11.0,0.9995337279775658,0.999575013094079,1.0002779379493156,0.999224262738477,0,1205305.0,1602917700.0,1205059.0,1204673.0
513407,2.694536955183402e-05,50.133906510605065,0.0009922809183698824,0.0,1.0003204189020591,1.000204139382387,1.0004192008951809,0.9997601008738471,0,1204673.0,1602918000.0,1204935.0,1205064.0
513408,-1.8776011349030952e-06,49.517760221419685,0.0009503885368025699,1.0,0.9998929517436418,0.999782560885027,1.000109537750692,0.9997037501742646,0,1205064.0,1602918300.0,1205095.0,1204929.0
513409,2.511276671879337e-05,50.36541625056999,0.0009177754291149623,2.0,1.000137767453518,0.9999742758869632,1.0004191118314856,0.9999253068023096,0,1204929.0,1602918600.0,1205256.0,1205093.0
513410,4.1280404433852176e-05,51.25241843918202,0.0008873092122694306,3.0,1.0001352592704464,0.9997286883450488,1.000248113631064,0.9997568652377866,0,1205093.0,1602918900.0,1205622.0,1205223.0
513411,8.685726476143074e-05,53.29573989973936,0.0008602006860145359,4.0,1.0003310590654175,0.9995612223400038,1.0003791829395887,0.9998713930948878,0,1205223.0,1602919200.0,1204677.0,1205619.0
513412,-9.291361327745662e-05,47.732437802405215,0.0008789773896431194,5.0,0.9992186586309604,1.0004532335223466,1.0002156568534504,0.9990925823166356,0,1205619.0,1602919500.0,1204660.0,1204640.0
513413,-5.7636361446955504e-05,47.636104116005455,0.0008530151980541883,6.0,1.0000166024704475,1.0007960752411469,1.0004333244786825,0.9999178177712844,1,1204640.0,1602919800.0,1205203.0,1204701.0
513414,4.099262051471264e-05,51.035351684536856,0.0008610415961805366,7.0,1.000416700907528,0.9995328587798072,1.0005354025604694,0.9995700177886464,0,1204701.0,1602920100.0,1205645.0,1205211.0
513415,9.271469345706328e-05,53.67170886443411,0.0008431587285348159,8.0,1.0003601029197378,0.9992170166176608,1.0006106814491404,1.0,0,1205211.0,1602920400.0,1206190.0,1205616.0
513416,0.00014485887966042554,56.76297455834454,0.000843601557662285,9.0,1.000476105161179,0.9991883534103252,1.0008493583363194,1.0,0,1205616.0,1602920700.0,1205566.0,1206164.0
513417,-6.252875045964501e-06,52.447875913785936,0.0008588493166026593,10.0,0.9995042133573876,1.0000414742950614,1.0002785690834746,0.999221498900647,0,1206164.0,1602921000.0,1205100.0,1205522.0
513418,-7.615319792386721e-05,49.4260627479006,0.0008495847024918463,11.0,0.9996499441735612,1.0008829142809723,1.0000223969367628,0.9992932522177116,1,1205522.0,1602921300.0,1204704.0,1205063.0
513419,-0.00010922904015053804,46.950500324383974,0.0008405274943186751,0.0,0.9997020902641603,1.0006790049671952,1.0003626366422336,0.999639852854166,1,1205063.0,1602921600.0,1205475.0,1204725.0
513420,4.357103175922639e-05,51.9921640047226,0.0008689510239568455,1.0,1.0006225487144371,0.9996582260104938,1.0009288426819398,0.9996903857726868,0,1204725.0,1602921900.0,1205376.0,1205473.0
513421,9.994824155645787e-06,51.317751371032145,0.0008378727075910329,2.0,0.9999195336602312,0.9994599195603696,1.0002704332656145,0.999836578670779,0,1205473.0,1602922200.0,1204572.0,1205376.0
513422,-0.00012080531594416133,46.08907963987536,0.0008353867226141286,3.0,0.9993329882128066,1.0007479835161368,1.0000688581820112,0.9992657892640968,0,1205376.0,1602922500.0,1204099.0,1204649.0
513423,-0.00016235647709461618,43.29432003839401,0.0008179929316776093,4.0,0.9995434354737356,1.0010605440250344,1.0000780310281252,0.9994861573786225,1,1204649.0,1602922800.0,1204218.0,1204128.0
513424,-8.575780506503428e-05,44.21089153274952,0.0008303333263843924,5.0,1.0000747428844774,1.0003579086178749,1.0003919849052592,0.9994012264476866,0,1204128.0,1602923100.0,1204123.0,1204229.0
513425,-6.429355183579233e-05,43.60494149155693,0.0008239325818120418,6.0,0.9999119768748302,1.0000041523997134,1.0000348770873313,0.9992941541849598,0,1204229.0,1602923400.0,1204800.0,1204191.0
513426,6.161098460333303e-05,48.97232999535035,0.000820778585262568,7.0,1.0005057337249657,0.9995260624169988,1.0006078769896138,0.9998281003594944,0,1204191.0,1602923700.0,1204230.0,1204756.0
513427,-3.421607752529532e-05,45.08192097245093,0.0008172901536236223,8.0,0.999563397069614,0.9999676141600856,1.000285534996298,0.9995135944539808,0,1204756.0,1602924000.0,1204098.0,1204230.0
513428,-3.411499898176018e-05,44.206109656757135,0.0007961619328816143,9.0,0.9998903863879824,1.0005464671480229,1.000357905051361,0.9998364099881252,0,1204230.0,1602924300.0,1203867.0,1204133.0
513429,-5.374386046119728e-05,42.644772578100394,0.0007701393650894103,10.0,0.99977909416983,1.0003015283249728,1.0000456760175165,0.9996138300337256,0,1204133.0,1602924600.0,1202736.0,1203909.0
513430,-0.0002047477887118232,35.949834291358144,0.0008023453046647238,11.0,0.9990256738673772,1.001161518404704,1.0001528354717841,0.99893181295264,0,1203909.0,1602924900.0,1201573.0,1202700.0
513431,-0.00028905063416284626,30.625495390809625,0.0008326354436424778,0.0,0.9990629417144756,1.0019441182516584,1.000143843019872,0.9989174357695186,1,1202700.0,1602925200.0,1201886.0,1201535.0
513432,-0.00010670958962633036,33.48087990702534,0.0008486601461048037,1.0,1.0002921263217468,1.0006772688923908,1.0006117175113498,0.999554736233235,0,1201535.0,1602925500.0,1202907.0,1201817.0
513433,0.00012774190439279742,41.883762289117335,0.0008649489232046115,2.0,1.0009069600446656,0.9988594296982228,1.00106422192397,0.999987518898468,0,1201817.0,1602925800.0,1203086.0,1202907.0
513434,0.00013401095052645307,43.237563171042744,0.0008541742442473997,3.0,1.0001488061836867,0.9989452125616956,1.00026186563051,0.9995477622127064,0,1202907.0,1602926100.0,1203231.0,1203089.0
513435,0.00012849649854518308,44.36809013615589,0.0008322279022336769,4.0,1.0001180295057142,0.999730725022876,1.0001637451593357,0.9996168197032804,0,1203089.0,1602926400.0,1202690.0,1203248.0
513436,1.3236366017688185e-05,41.08055682688467,0.0008279314029187964,5.0,0.999536255202585,1.0003317563129321,1.000188656037658,0.9994165791258328,0,1203248.0,1602926700.0,1202191.0,1202705.0
513437,-5.448229029481056e-05,38.2642462033353,0.0008318061662975772,6.0,0.9995726300298078,1.0008792280095258,1.000254426480309,0.9993722483900872,0,1202705.0,1602927000.0,1201500.0,1202192.0
513438,-0.0001239903340823911,34.71509297496878,0.0008417290691121539,7.0,0.9994243847904496,1.001002913025385,1.000104808549716,0.9991340817440144,0,1202192.0,1602927300.0,1201818.0,1201500.0
513439,-9.078683397056864e-06,37.584282967779686,0.0008213178286069463,8.0,1.0002646691635455,1.0003111952059296,1.0004494382022473,0.999893466500208,1,1201500.0,1602927600.0,1202124.0,1201819.0
513440,6.303057664425182e-05,40.3030838613882,0.0008111501832378099,9.0,1.0002537819754889,0.9994809187737704,1.0003719362066998,0.999692965413261,0,1201819.0,1602927900.0,1202567.0,1202136.0
513441,0.0001270385792830897,44.099437008335606,0.0007936151553091407,10.0,1.0003585284859615,0.9993779972342496,1.0004941204655713,0.9999284606733349,0,1202136.0,1602928200.0,1204038.0,1202578.0
513442,0.00032344104613835084,54.45646353832132,0.0008349320995120235,11.0,1.001214058464399,0.9984203156378786,1.0012498149808162,0.9998777626066668,0,1202578.0,1602928500.0,1203492.0,1204073.0
513443,0.00012537809466994787,50.70151091502082,0.0008378792868707543,0.0,0.9995174711167844,0.9992405433521784,1.0000888650438968,0.9992126723213626,0,1204073.0,1602928800.0,1204385.0,1203559.0
513444,0.00021153750928037948,56.040414913823525,0.0008489513800409158,1.0,1.00068629788818,0.9997409466242106,1.0007710465378101,0.9997781579465568,0,1203559.0,1602929100.0,1203346.0,1204385.0
513445,-2.6785723590716515e-05,49.34455293204197,0.0008697406324186598,2.0,0.9991373190466504,1.0001770064470237,1.0000415149640691,0.9989015140507396,0,1204385.0,1602929400.0,1203191.0,1203331.0
513446,-4.0622722807803775e-05,48.41518521462646,0.000840857363217881,3.0,0.999883656284098,1.0009923611463185,1.0001321332202031,0.9996667583565952,0,1203331.0,1602929700.0,1203587.0,1203192.0
513447,3.421817816717798e-05,50.95660864389082,0.0008246081544130063,4.0,1.0003282934062059,0.999787302455078,1.0004521306657623,0.9998387622258128,0,1203192.0,1602930000.0,1204233.0,1203600.0
