,MACDS/O,UP,FirstUP,C/O,C-1/C,H/O,L/O,Target_UP,timestamp,Target_Close,Target_Open
513393,1.815479199440695e-05,1,-1.0,1.0003529352168723,0.99963888787427,1.0006801269238084,0.9998214563020528,1,1602913800.0,1205211.0,1204626.0
513394,0.00010805825072646158,1,-1.0,1.0004856279044283,0.9995029915923436,1.0004897785702782,0.9998754800245055,-1,1602914100.0,1205090.0,1205211.0
513395,5.393268976106036e-05,-1,1.0,0.9998996026421928,1.0001004074384483,1.0004380975613398,0.9997925674425474,1,1602914400.0,1205297.0,1205088.0
513396,6.84506492032444e-05,1,1.0,1.000173431317879,0.999828258097382,1.000257242624605,0.9999020818396664,-1,1602914700.0,1205161.0,1205297.0
513397,2.2664097318658705e-05,-1,-1.0,0.9998871647403088,1.0001128479929238,1.0000854561157957,0.9997311865872064,-1,1602915000.0,1204499.0,1205179.0
513398,-9.1248397531829e-05,-1,-1.0,0.99943576846261,1.00054960610179,1.0000614016673042,0.9992606907355672,-1,1602915300.0,1204496.0,1204501.0
513399,-5.785582243000853e-05,-1,-1.0,0.9999958489034048,1.0000024906682958,1.0000464922818662,0.9996297221837092,1,1602915600.0,1204713.0,1204506.0
513400,-2.049355377176098e-06,1,-1.0,1.0001718546856553,0.9998198741110952,1.000231630228492,0.9998397683365629,1,1602915900.0,1208410.0,1204743.0
513401,0.0005672465582735597,1,1.0,1.0030438027031492,0.9969406079062568,1.003173290901047,0.9999634776877724,-1,1602916200.0,1205748.0,1208383.0
513402,-5.323076269925231e-05,-1,-1.0,0.997819399975008,1.0022077581716908,1.0001729584080543,0.9978185724228162,-1,1602916500.0,1204385.0,1205751.0
513403,-0.0002560160224437391,-1,1.0,0.9988670961085664,1.0011316979205154,1.0003010571834483,0.9983437708117182,-1,1602916800.0,1204230.0,1204390.0
513404,-0.00019333844230862152,-1,1.0,0.9998671526664952,1.0001287129535057,1.0002216889877864,0.9995981368161476,1,1602917100.0,1205368.0,1204231.0
513405,5.249593570821887e-05,1,1.0,1.0009441710103792,0.9990558899854649,1.0009881824998692,0.9998472053949782,-1,1602917400.0,1204743.0,1205305.0
513406,-5.2906982680678276e-05,-1,-1.0,0.9995337279775658,1.0005187828441418,1.0002779379493156,0.999224262738477,1,1602917700.0,1205059.0,1204673.0
513407,2.694536955183402e-05,1,1.0,1.0003204189020591,0.9997377721754702,1.0004192008951809,0.9997601008738471,-1,1602918000.0,1204935.0,1205064.0
513408,-1.8776011349030952e-06,-1,-1.0,0.9998929517436418,1.0001029101154837,1.000109537750692,0.9997037501742646,1,1602918300.0,1205095.0,1204929.0
513409,2.511276671879337e-05,1,1.0,1.000137767453518,0.9998672303843266,1.0004191118314856,0.9999253068023096,1,1602918600.0,1205256.0,1205093.0
513410,4.1280404433852176e-05,1,1.0,1.0001352592704464,0.9998664184206508,1.000248113631064,0.9997568652377866,1,1602918900.0,1205622.0,1205223.0
513411,8.685726476143074e-05,1,1.0,1.0003310590654175,0.9996964222617041,1.0003791829395887,0.9998713930948878,-1,1602919200.0,1204677.0,1205619.0
513412,-9.291361327745662e-05,-1,-1.0,0.9992186586309604,1.000784442634831,1.0002156568534504,0.9990925823166356,1,1602919500.0,1204660.0,1204640.0
513413,-5.7636361446955504e-05,1,1.0,1.0000166024704475,1.0000141118655883,1.0004333244786825,0.9999178177712844,1,1602919800.0,1205203.0,1204701.0
513414,4.099262051471264e-05,1,-1.0,1.000416700907528,0.9995494534945564,1.0005354025604694,0.9995700177886464,1,1602920100.0,1205645.0,1205211.0
513415,9.271469345706328e-05,1,1.0,1.0003601029197378,0.9996333912553031,1.0006106814491404,1.0,1,1602920400.0,1206190.0,1205616.0
513416,0.00014485887966042554,1,1.0,1.000476105161179,0.999548164053756,1.0008493583363194,1.0,-1,1602920700.0,1205566.0,1206164.0
513417,-6.252875045964501e-06,-1,1.0,0.9995042133573876,1.0005175992023665,1.0002785690834746,0.999221498900647,-1,1602921000.0,1205100.0,1205522.0
513418,-7.615319792386721e-05,-1,-1.0,0.9996499441735612,1.000386689901253,1.0000223969367628,0.9992932522177116,-1,1602921300.0,1204704.0,1205063.0
513419,-0.00010922904015053804,-1,1.0,0.9997020902641603,1.0003287114511117,1.0003626366422336,0.999639852854166,1,1602921600.0,1205475.0,1204725.0
513420,4.357103175922639e-05,1,1.0,1.0006225487144371,0.9993604180924532,1.0009288426819398,0.9996903857726868,-1,1602921900.0,1205376.0,1205473.0
513421,9.994824155645787e-06,-1,1.0,0.9999195336602312,1.000082132048423,1.0002704332656145,0.999836578670779,-1,1602922200.0,1204572.0,1205376.0
513422,-0.00012080531594416133,-1,-1.0,0.9993329882128066,1.0006674569888725,1.0000688581820112,0.9992657892640968,-1,1602922500.0,1204099.0,1204649.0
513423,-0.00016235647709461618,-1,-1.0,0.9995434354737356,1.0003928248424756,1.0000780310281252,0.9994861573786225,1,1602922800.0,1204218.0,1204128.0
513424,-8.575780506503428e-05,1,-1.0,1.0000747428844774,0.9999011806832316,1.0003919849052592,0.9994012264476866,-1,1602923100.0,1204123.0,1204229.0
513425,-6.429355183579233e-05,-1,-1.0,0.9999119768748302,1.000078895594553,1.0000348770873313,0.9992941541849598,1,1602923400.0,1204800.0,1204191.0
513426,6.161098460333303e-05,1,-1.0,1.0005057337249657,0.999438081009296,1.0006078769896138,0.9998281003594944,-1,1602923700.0,1204230.0,1204756.0
513427,-3.421607752529532e-05,-1,1.0,0.999563397069614,1.0004733315064398,1.000285534996298,0.9995135944539808,-1,1602924000.0,1204098.0,1204230.0
513428,-3.411499898176018e-05,-1,1.0,0.9998903863879824,1.0001096256284787,1.000357905051361,0.9998364099881252,-1,1602924300.0,1203867.0,1204133.0
513429,-5.374386046119728e-05,-1,-1.0,0.99977909416983,1.0001918816613462,1.0000456760175165,0.9996138300337256,-1,1602924600.0,1202736.0,1203909.0
513430,-0.0002047477887118232,-1,-1.0,0.9990256738673772,1.0009403559883463,1.0001528354717841,0.99893181295264,-1,1602924900.0,1201573.0,1202700.0
513431,-0.00028905063416284626,-1,-1.0,0.9990629417144756,1.0009678979138181,1.000143843019872,0.9989174357695186,1,1602925200.0,1201886.0,1201535.0
513432,-0.00010670958962633036,1,1.0,1.0002921263217468,0.9997395759664394,1.0006117175113498,0.999554736233235,1,1602925500.0,1202907.0,1201817.0
513433,0.00012774190439279742,1,1.0,1.0009069600446656,0.9991512228293624,1.00106422192397,0.999987518898468,1,1602925800.0,1203086.0,1202907.0
513434,0.00013401095052645307,1,-1.0,1.0001488061836867,0.999851215956299,1.00026186563051,0.9995477622127064,1,1602926100.0,1203231.0,1203089.0
513435,0.00012849649854518308,1,-1.0,1.0001180295057142,0.9998794911367808,1.0001637451593357,0.9996168197032804,-1,1602926400.0,1202690.0,1203248.0
513436,1.3236366017688185e-05,-1,-1.0,0.999536255202585,1.0004498249756797,1.000188656037658,0.9994165791258328,-1,1602926700.0,1202191.0,1202705.0
513437,-5.448229029481056e-05,-1,1.0,0.9995726300298078,1.000415075474696,1.000254426480309,0.9993722483900872,-1,1602927000.0,1201500.0,1202192.0
513438,-0.0001239903340823911,-1,-1.0,0.9994243847904496,1.000575114440283,1.000104808549716,0.9991340817440144,1,1602927300.0,1201818.0,1201500.0
513439,-9.078683397056864e-06,1,1.0,1.0002646691635455,0.9997354008676854,1.0004494382022473,0.999893466500208,1,1602927600.0,1202124.0,1201819.0
513440,6.303057664425182e-05,1,-1.0,1.0002537819754889,0.999745450552522,1.0003719362066998,0.999692965413261,1,1602927900.0,1202567.0,1202136.0
513441,0.0001270385792830897,1,-1.0,1.0003585284859615,0.999631621356648,1.0004941204655713,0.9999284606733349,1,1602928200.0,1204038.0,1202578.0
513442,0.00032344104613835084,1,-1.0,1.001214058464399,0.9987782777619976,1.0012498149808162,0.9998777626066668,-1,1602928500.0,1203492.0,1204073.0
513443,0.00012537809466994787,-1,-1.0,0.9995174711167844,1.0004536797918058,1.0000888650438968,0.9992126723213626,1,1602928800.0,1204385.0,1203559.0
513444,0.00021153750928037948,1,1.0,1.00068629788818,0.9992585427417312,1.0007710465378101,0.9997781579465568,-1,1602929100.0,1203346.0,1204385.0
513445,-2.6785723590716515e-05,-1,-1.0,0.9991373190466504,1.0008634258143545,1.0000415149640691,0.9989015140507396,-1,1602929400.0,1203191.0,1203331.0
513446,-4.0622722807803775e-05,-1,-1.0,0.999883656284098,1.000128824101909,1.0001321332202031,0.9996667583565952,1,1602929700.0,1203587.0,1203192.0
513447,3.421817816717798e-05,1,-1.0,1.0003282934062059,0.9996709834851988,1.0004521306657623,0.9998387622258128,1,1602930000.0,1204233.0,1203600.0
513448,0.00011805502016382086,1,1.0,1.0005259222333,0.9994635589624268,1.0006646726487205,1.0,-1,1602930300.0,1204028.0,1204173.0
513449,4.854315053437474e-05,-1,1.0,0.9998795854084088,1.0001702618211536,1.0002781992288483,0.9996836002800262,-1,1602930600.0,1203645.0,1204032.0
513450,-3.4859579706503225e-05,-1,-1.0,0.9996785799712964,1.0003182001337605,1.0002674347525646,0.9996079838409612,1,1602930900.0,1203744.0,1203647.0
513451,-1.2820922219880515e-05,1,1.0,1.0000805884117188,0.9999177565994098,1.0002774899949902,0.9998787019782378,1,1602931200.0,1204419.0,1203730.0
513452,9.30472137936622e-05,1,-1.0,1.0005723874955348,0.9994395638062834,1.000673739127545,0.9997250213918404,1,1602931500.0,1204513.0,1204456.0
513453,6.093506737703258e-05,1,1.0,1.0000473242692136,0.9999219601614928,1.0003702916503383,0.9998738019487636,1,1602931800.0,1204939.0,1204513.0
513454,9.544330395239164e-05,1,1.0,1.0003536699064268,0.9996464551317537,1.0003536699064268,0.9997990889263959,1,1602932100.0,1205039.0,1204790.0
513455,8.760116885353497e-05,1,1.0,1.000206675022203,0.9999170151339499,1.0003170677047453,0.9998754969745764,-1,1602932400.0,1204533.0,1205039.0
513456,-3.6307662497181425e-05,-1,-1.0,0.9995800965777872,1.0004200798151648,1.000272190360644,0.9992448377189452,1,1602932700.0,1204900.0,1204563.0
513457,1.5013280788567231e-05,1,1.0,1.0002797695097725,0.9996954104075026,1.0004059563509755,0.9999435479920934,-1,1602933000.0,1203951.0,1204864.0
513458,-0.00014510803457123964,-1,-1.0,0.9992422381281206,1.0007882380595223,1.0001004262721769,0.9991625610857324,1,1602933300.0,1204137.0,1203921.0
513459,-6.985031794048968e-05,1,1.0,1.000179413765521,0.9998455325266143,1.0004036809724226,0.9999617915128984,-1,1602933600.0,1203917.0,1204156.0
513460,-8.965476845457232e-05,-1,-1.0,0.999801520733194,1.0001827368497995,1.000172735094124,0.999430306372264,1,1602933900.0,1204329.0,1203911.0
513461,1.516123216749321e-06,1,1.0,1.0003472017449797,0.9996579007895684,1.000601373357333,0.9999235823910572,1,1602934200.0,1205076.0,1204316.0
513462,0.00011279986745416082,1,-1.0,1.0006310636078903,0.9993801220835864,1.0008693731545542,0.9999036797651116,-1,1602934500.0,1204760.0,1205041.0
513463,2.0612863563584938e-05,-1,-1.0,0.9997668129134196,1.0002622929048108,1.000141903885428,0.9996340373481069,-1,1602934800.0,1204450.0,1204760.0
513464,-4.3719612919823625e-05,-1,-1.0,0.9997426873402172,1.0002573788866287,1.0000149407350842,0.9995243865998208,-1,1602935100.0,1204344.0,1204464.0
513465,-5.454303523388937e-05,-1,1.0,0.9999003706212888,1.0000880147200468,1.0002582061398264,0.9998339510354812,-1,1602935400.0,1203165.0,1204340.0
513466,-0.00022262991273869215,-1,-1.0,0.9990243618911604,1.0009799154729402,1.000004151651527,0.9988890180513808,1,1602935700.0,1204003.0,1203164.0
513467,-1.3631193618857118e-05,1,1.0,1.0006973280450546,0.9993039884452116,1.0007172754503957,0.9998969384057368,-1,1602936000.0,1203838.0,1203945.0
513468,-2.4894454063950636e-05,-1,1.0,0.9999111255082249,1.0001370616312162,1.0002857273380428,0.9997815514828337,-1,1602936300.0,1203645.0,1203845.0
513469,-4.5772109746988754e-05,-1,-1.0,0.9998338656554624,1.0001603462815032,1.0000980192632771,0.9991053665546644,-1,1602936600.0,1203378.0,1203684.0
513470,-7.424436553526981e-05,-1,-1.0,0.9997457804540062,1.0002218754206909,1.0000423699243324,0.9996809793932628,1,1602936900.0,1203357.0,1203357.0
513471,-4.3214489556464564e-05,1,1.0,1.0,1.000017451180323,1.0002268653441997,0.9999027719953429,1,1602937200.0,1203745.0,1203321.0
513472,4.3405935657880874e-05,1,1.0,1.0003523581820644,0.9996776725967708,1.0006723060596463,0.9999783931303452,-1,1602937500.0,1203713.0,1203745.0
513473,2.7475403555410335e-05,-1,1.0,0.9999734162966408,1.0000265844100709,1.0001885781457036,0.9998022837062668,-1,1602937800.0,1202696.0,1203661.0
513474,-0.00012750468732558584,-1,-1.0,0.9991982792497224,1.0008456002181765,1.0000681254938057,0.9989116536965142,1,1602938100.0,1203708.0,1202664.0
513475,8.661277632238118e-05,1,1.0,1.0008680728782104,0.9991592645392404,1.0009296029481218,0.9995726154603448,-1,1602938400.0,1203516.0,1203708.0
513476,3.094878054954453e-05,-1,1.0,0.9998404928770099,1.0001595325695711,1.0004369830556912,0.999824708317964,-1,1602938700.0,1202748.0,1203516.0
513477,-9.460662501770134e-05,-1,-1.0,0.9993618697217154,1.0006385377485558,1.0002501005387547,0.9990560989633708,1,1602939000.0,1203800.0,1202752.0
513478,0.0001077115113767846,1,1.0,1.0008713350715692,0.9991261006811762,1.00095281487788,0.9998844317032938,1,1602939300.0,1204572.0,1203763.0
513479,0.0001976873227751419,1,1.0,1.0006720592010219,0.9993591084634209,1.000869772538282,1.0,1,1602939600.0,1204852.0,1204639.0
513480,0.0001579070541422034,1,-1.0,1.0001768164570464,0.9997676063118126,1.000513016762698,0.9996812323027896,-1,1602939900.0,1204534.0,1204799.0
513481,5.4136507541713286e-05,-1,-1.0,0.9997800462981792,1.0002640025105145,1.0000971116343889,0.9995069717023336,-1,1602940200.0,1203956.0,1204534.0
513482,-6.238701453065154e-05,-1,-1.0,0.99952014638026,1.0004800839897805,1.000211700126356,0.9993906357147244,-1,1602940500.0,1202573.0,1203957.0
513483,-0.0002598833390810018,-1,-1.0,0.9988504572837734,1.0011500341351418,1.00003571556127,0.9988504572837734,-1,1602940800.0,1202522.0,1202604.0
513484,-0.00017859651679053012,-1,-1.0,0.999931814628922,1.0000424108664956,1.0011075965155611,0.9996191597566614,1,1602941100.0,1202824.0,1202522.0
513485,-6.19348740018566e-05,1,1.0,1.0002511388565032,0.9997489241983863,1.0003758766991373,0.9998569672737796,1,1602941400.0,1202968.0,1202853.0
513486,-1.4053203588715315e-05,1,-1.0,1.000095606029997,0.9998802960677258,1.0005378878383309,0.9996142504528815,1,1602941700.0,1203140.0,1202968.0
513487,2.592735705819749e-05,1,1.0,1.000142979696883,0.999857040743388,1.0010931296593093,0.9999650863530868,1,1602942000.0,1203442.0,1203132.0
513488,7.2186290723808e-05,1,-1.0,1.0002576608385447,0.999749053132598,1.000549399400897,0.9991887839405816,-1,1602942300.0,1202556.0,1203475.0
513489,-8.980510376110917e-05,-1,-1.0,0.999236377988741,1.000736764025958,1.0000631504601258,0.9990527430981118,-1,1602942600.0,1201723.0,1202556.0
513490,-0.00017820371010845992,-1,-1.0,0.9993073087656624,1.000693171388082,1.0000365887326659,0.99894807393585,-1,1602942900.0,1201647.0,1201710.0
513491,-0.00011103331925788051,-1,-1.0,0.999947574706044,1.0000632465274744,1.00030206955089,0.9994873971257624,1,1602943200.0,1201915.0,1201659.0
513492,-1.5379497235068484e-05,1,-1.0,1.0002130388071824,0.9997770225015912,1.0005134568126233,0.9986194086675172,-1,1602943500.0,1201828.0,1201966.0
513493,-1.4334900174550745e-05,-1,1.0,0.9998851881001626,1.0000723897263168,1.0000457583658773,0.9997370973887779,1,1602943800.0,1201988.0,1201858.0
513494,2.815634983799331e-05,1,-1.0,1.000108165856532,0.9998668871902217,1.0001364553882406,0.9997420660344234,1,1602944100.0,1202465.0,1201994.0
513495,0.00010735167593989292,1,1.0,1.0003918488777814,0.9996033148573972,1.0003993364359556,0.9998144749474625,1,1602944400.0,1202972.0,1202465.0
513496,0.00016072726922233826,1,1.0,1.00042163389371,0.999578543806506,1.000500638272216,0.9998868989949812,-1,1602944700.0,1202329.0,1202900.0
513497,2.3988501580030075e-05,-1,1.0,0.9995253138249232,1.0005347953846244,1.0000739878626652,0.999410591071577,-1,1602945000.0,1201176.0,1202329.0
513498,-0.00015453919754082612,-1,-1.0,0.999041027871739,1.0009598926385477,1.0000939842588843,0.9982026550137276,-1,1602945300.0,1198918.0,1201200.0
513499,-0.00043961062746844526,-1,1.0,0.9981002331002332,1.001883364833959,1.0006793206793207,0.9977156177156176,-1,1602945600.0,1198618.0,1198919.0
513500,-0.00030412201095531,-1,1.0,0.9997489405039041,1.000250288248633,1.0014329575225682,0.9996179892052758,1,1602945900.0,1204435.0,1198618.0
513501,0.0007395803325758178,1,-1.0,1.004853089140994,0.9951703495829995,1.0050082678551464,0.9972234690284978,-1,1602946200.0,1203985.0,1204407.0
513502,0.0004230424369522368,-1,1.0,0.9996496201035032,1.0003737588092876,1.0012387838994623,0.9991198988381834,1,1602946500.0,1204131.0,1203985.0
513503,0.0002950578666316428,1,1.0,1.0001212639692354,0.9998787507339316,1.0007184474889637,0.999803984268907,1,1602946800.0,1207641.0,1204088.0
513504,0.0007298335820711267,1,1.0,1.0029507810060394,0.9970935070935816,1.0037630139989768,0.9998338991834484,-1,1602947100.0,1206552.0,1207649.0
513505,0.00027177918420084884,-1,1.0,0.9990916234766891,1.000902571957114,1.0009116887439975,0.9981501247465115,-1,1602947400.0,1205008.0,1206544.0
513506,-9.817596113137485e-05,-1,1.0,0.9987269424074051,1.0012813192941457,1.0005727101539603,0.9983432017398454,1,1602947700.0,1205613.0,1205008.0
513507,-3.5324367300137993e-06,1,1.0,1.0005020713555428,0.9994981805936068,1.000599996016624,0.9997858935376362,-1,1602948000.0,1204097.0,1205612.0
513508,-0.0002692039460041596,-1,-1.0,0.9987433768077956,1.0012590347787595,1.000153449036672,0.99716990209122,1,1602948300.0,1204124.0,1204024.0
513509,-0.00018350388643140206,1,-1.0,1.0000830548228274,0.99997757706017,1.000381221636778,0.9996478475512116,-1,1602948600.0,1203441.0,1204116.0
513510,-0.00024269968792967056,-1,1.0,0.9994394227798652,1.0005675392478734,1.0004933079537188,0.99925754661511,1,1602948900.0,1203758.0,1203426.0
513511,-0.00011847797954989135,1,1.0,1.0002758790320303,0.9997366580325946,1.0008359467054893,0.9997166423195112,-1,1602949200.0,1203511.0,1203758.0
513512,-0.00012457761178352733,-1,1.0,0.9997948092556809,1.0002052328562017,1.0004411185636979,0.9994982380179404,-1,1602949500.0,1202350.0,1203511.0
513513,-0.00026598698660695863,-1,1.0,0.9990353224856274,1.0009656090156775,1.0005002031556005,0.9985367811345306,1,1602949800.0,1202549.0,1202350.0
513514,-0.00013940156464020692,1,1.0,1.000165509211128,0.9998345181776376,1.0011069987940284,0.9999309685199818,1,1602950100.0,1202868.0,1202600.0
513515,-4.339322534074874e-05,1,1.0,1.0002228504906037,0.9997348004934872,1.0006211541659735,0.9999143522368202,-1,1602950400.0,1202716.0,1202870.0
513516,-4.559675984094902e-05,-1,-1.0,0.9998719728648982,1.000126380625185,1.0002809946211977,0.999194426662898,-1,1602950700.0,1201627.0,1202716.0
513517,-0.00019008920840979385,-1,-1.0,0.999094549336668,1.000906271247234,1.000034920962222,0.9982822212392618,-1,1602951000.0,1201009.0,1201602.0
513518,-0.00020104242246232748,-1,1.0,0.9995064921662912,1.0005145673346327,1.0002829555876238,0.9990437765582948,1,1602951300.0,1201960.0,1201009.0
513519,3.6366672439336334e-05,1,-1.0,1.0007918341994106,0.9992087923059004,1.0009475366129643,0.9993139102204897,-1,1602951600.0,1201434.0,1202008.0
513520,-4.779209953287289e-05,-1,-1.0,0.9995224657406606,1.0004378101502038,1.0003202973690692,0.9993419344962764,1,1602951900.0,1201735.0,1201401.0
513521,3.978645314051121e-05,1,1.0,1.0002780087581082,0.9997495288062676,1.0003229562818745,0.9995155655771888,-1,1602952200.0,1199541.0,1201735.0
513522,-0.00029573740100963253,-1,-1.0,0.9981743063154522,1.0018290329384325,1.0000149783438113,0.9981168893308424,1,1602952500.0,1199808.0,1199529.0
513523,-0.00012072874298885149,1,-1.0,1.0002325912920822,0.9997774643943029,1.0005102002535995,0.9988928987961108,1,1602952800.0,1200210.0,1199817.0
513524,1.2861395120022935e-05,1,-1.0,1.0003275499513675,0.9996650586147424,1.0004442344124145,0.99902735167113,-1,1602953100.0,1199649.0,1200134.0
513525,-3.750854716588759e-05,-1,-1.0,0.9995958784602386,1.0004676367837593,1.0008474053730667,0.9993034111190916,1,1602953400.0,1200029.0,1199680.0
