,MACDS,UP,FirstUP,C/O,C-1/C,H/O,L/O,Target_C/O,timestamp,Target_Close,Target_Open
514228,423.00275364751,1,1.0,1.0001521987893351,0.9998494346957212,1.0003970053076308,0.999643258922352,0.9999363825166272,1603164300.0,1241718.0,1241993.0
514229,370.9860751510132,-1,-1.0,0.9997785816828276,1.0002158300032695,1.0001457335105757,0.999471011511337,1.0013824554566733,1603164600.0,1243710.0,1241754.0
514230,696.890036827419,1,1.0,1.0015751912214497,0.99839834044914,1.0017282005936765,0.9999557078133028,1.0016573330949607,1603164900.0,1243812.0,1243748.0
514231,905.4314397100824,1,1.0,1.0000514573691777,0.999917994037684,1.0005459305261195,0.9999075375397588,1.0002958798727717,1603165200.0,1244116.0,1243822.0
514232,1070.0814432858024,1,1.0,1.0002363682263218,0.9997556497947137,1.0004132424092838,0.9995256556002386,1.0009663762178191,1603165500.0,1245024.0,1244123.0
514233,1313.982690062141,1,1.0,1.0007242049218603,0.9992706967897808,1.001708834255134,0.9999654375009543,1.0004637805104482,1603165800.0,1244700.0,1245015.0
514234,1373.0625575592273,-1,-1.0,0.9997469910001084,1.0002603036876356,1.0003076268157411,0.9995775151303398,0.9990233049401012,1603166100.0,1243799.0,1244648.0
514235,1204.483542162925,-1,-1.0,0.9993178794325784,1.00072439357163,1.000102840321119,0.998859918627596,0.9988808080678232,1603166400.0,1243255.0,1243863.0
514236,960.6689310604705,-1,1.0,0.9995112001884452,1.0004375610795857,1.000450210352748,0.9994308054825972,0.9994862778296324,1603166700.0,1243224.0,1243290.0
514237,770.7261401787401,-1,-1.0,0.9999469150399344,1.0000249351685615,1.0001182346837825,0.99933885095191,0.9992728969106162,1603167000.0,1242386.0,1243284.0
514238,470.97074203542434,-1,-1.0,0.9992777193304184,1.0006745085665807,1.0000386074299998,0.9987734097760448,0.9999445018193752,1603167300.0,1243215.0,1242412.0
514239,418.77167917089537,1,1.0,1.0006463234418213,0.9993331805037744,1.0006616162754385,0.9998873159628208,1.0015960888980466,1603167600.0,1244395.0,1243205.0
514240,592.3930907815229,1,1.0,1.0009572033574512,0.9990517480382032,1.0012242550504542,0.999952542018412,1.0016336806882211,1603167900.0,1245236.0,1244396.0
514241,843.2670527948068,1,1.0,1.0006750262778086,0.9993246260146672,1.00103021867637,0.9998529407037632,0.9996833805315992,1603168200.0,1244002.0,1245209.0
514242,751.2783982949331,-1,-1.0,0.9990306848087348,1.0009919598200003,1.000161418685538,0.9987343490128966,0.9992001342746478,1603168500.0,1244213.0,1244003.0
514243,709.8634518794714,1,-1.0,1.0001688098822912,0.9998304148887691,1.0003110924973653,0.9997009653513698,1.0002122181377375,1603168800.0,1244267.0,1244217.0
514244,672.9863162729889,1,-1.0,1.0000401859161223,0.9999566009546182,1.000303805525885,0.9998826571249227,0.9995370582462706,1603169100.0,1243641.0,1244283.0
514245,513.7942629179452,-1,-1.0,0.9994840402062874,1.0005033606965354,1.0000602756768355,0.9993080352299276,0.999264636742606,1603169400.0,1243368.0,1243641.0
514246,346.0766782492865,-1,-1.0,0.999780483274514,1.0002195649236592,1.0002605253445327,0.9992127953324151,0.9990230299580024,1603169700.0,1242426.0,1243295.0
514247,53.427468726644285,-1,-1.0,0.999301050836688,1.000758194049384,1.0000193035442109,0.9989849553002303,0.9991530569977358,1603170000.0,1242242.0,1242439.0
514248,-170.40209364448674,-1,-1.0,0.9998414409077628,1.0001481192875463,1.0000716332954778,0.9990599136054163,1.0012081076012584,1603170300.0,1243940.0,1242240.0
514249,5.918961792718619,1,1.0,1.0013684956208142,0.9986349823946492,1.0014972952086554,0.9999718250901596,1.0013379057187015,1603170600.0,1243902.0,1243941.0
514250,112.04195566521958,-1,1.0,0.9999686480307346,1.0000305490303898,1.0002082092317883,0.9996824608241066,0.9990192460896458,1603170900.0,1242721.0,1243984.0
514251,-42.2658898641821,-1,-1.0,0.9989847136297572,1.0009503339848609,1.0000514476070432,0.9988536830055692,0.9997974250472677,1603171200.0,1243732.0,1242704.0
514252,47.500949148787186,1,1.0,1.0008272283665298,0.9991871239141552,1.0010308166707438,0.9998760766843916,1.0015216817520505,1603171500.0,1244595.0,1243772.0
514253,264.122461395571,1,-1.0,1.0006616968383273,0.9993066017459497,1.0008522462316245,0.99963015729571,1.000361802645501,1603171800.0,1244222.0,1244750.0
514254,326.56136322882963,-1,1.0,0.9995758184374371,1.0002997857295564,1.0001261297449286,0.9994456718216508,0.9989515967061658,1603172100.0,1243445.0,1244206.0
514255,213.07033260073516,-1,-1.0,0.9993883649492126,1.0006248768542236,1.0000144670577058,0.9991906484938988,1.0000450086239738,1603172400.0,1244262.0,1243474.0
514256,285.75266055110836,1,-1.0,1.0006337084651549,0.9993433858785368,1.0009433249106938,0.9998656988405064,1.0006642680104287,1603172700.0,1244300.0,1244215.0
514257,331.36979536083527,1,-1.0,1.0000683161672221,0.9999694607409788,1.0000683161672221,0.9992412886840296,1.0001109133067838,1603173000.0,1244353.0,1244244.0
514258,361.07024501380516,1,-1.0,1.0000876033961184,0.9999574075845038,1.000274062000701,0.999560375617644,1.0006075978666564,1603173300.0,1245000.0,1244353.0
514259,490.00424136174837,1,1.0,1.0005199489212466,0.9994803212851404,1.0007947905457697,0.9998730263839924,0.9998384702733067,1603173600.0,1244152.0,1244943.0
514260,401.40454640355887,-1,-1.0,0.9993646295452884,1.0006815887447835,1.0000457852287212,0.9989300714972492,0.9997983843437008,1603173900.0,1244692.0,1244144.0
514261,433.2646126046311,1,-1.0,1.0004404634833266,0.999566157732194,1.0008704780154063,0.9997218971437388,1.0011300942656156,1603174200.0,1245550.0,1244702.0
514262,600.7099519451149,1,1.0,1.0006812875692337,0.9993111476857612,1.001227603072864,0.999991965948476,1.0010508539393366,1603174500.0,1246010.0,1245551.0
514263,776.6188143228646,1,1.0,1.00036851160651,0.9996308215824912,1.0012002720081314,0.999840231351426,1.0005676202740794,1603174800.0,1246258.0,1246015.0
514264,913.5711168707347,1,-1.0,1.000195021729273,0.9998010042864318,1.0009462165383245,0.9998643676039212,1.0004550507016368,1603175100.0,1246582.0,1246258.0
514265,1035.6812794553116,1,1.0,1.000259978270952,0.9997400893001824,1.0005737174806502,0.9998619868438156,1.0008690014427188,1603175400.0,1247341.0,1246607.0
514266,1225.5469188466668,1,-1.0,1.0005887982339259,0.9993915056107352,1.0009337345290057,0.9998163013684344,1.0010460393692642,1603175700.0,1247911.0,1247341.0
514267,1418.444917916786,1,1.0,1.0004569720709895,0.9995432366571012,1.0005283238504947,0.9997667037321792,1.0011296028912704,1603176000.0,1248750.0,1247911.0
514268,1657.7380625214428,1,1.0,1.0006723235871788,0.999328128128128,1.0010609730982418,0.9998373281427922,0.999492752287623,1603176300.0,1247278.0,1248723.0
514269,1490.8339965525086,-1,-1.0,0.9988428178226876,1.0011801699380571,1.0000816834478103,0.9981228823365952,1.0004188278745567,1603176600.0,1249246.0,1247297.0
514270,1706.4289828138424,1,1.0,1.001562578920658,0.9984246497487284,1.0016860459056665,0.9999102058290849,1.001416663392921,1603176900.0,1249064.0,1249259.0
514271,1762.4706459015142,-1,1.0,0.9998439074683472,1.0001457091069792,1.000583545926025,0.9996341831437676,0.99915389843099,1603177200.0,1248202.0,1249057.0
514272,1588.055410860572,-1,-1.0,0.9993154836008284,1.000690593349474,1.0004547430581632,0.9991185350228212,0.9997630212232108,1603177500.0,1248761.0,1248212.0
514273,1534.3726051668634,1,-1.0,1.00043982913159,0.9995523562955602,1.00100623932473,0.999732417249634,1.0007330485526498,1603177800.0,1249127.0,1248782.0
514274,1523.994441359071,1,-1.0,1.000276269196705,0.9997069953655632,1.000574960241259,0.9998134181946888,1.000365155807819,1603178100.0,1249238.0,1249137.0
514275,1494.394352015341,1,1.0,1.00008085582286,0.9999111458345008,1.0003578470576089,0.9992867075428876,1.0014313882304342,1603178400.0,1250925.0,1249190.0
514276,1745.9687416651284,1,1.0,1.0013889000072047,0.9986513979655056,1.001987688021838,0.9999911942939024,1.0022494576485563,1603178700.0,1252000.0,1250925.0
514277,2057.4531709640287,1,1.0,1.0008593640705878,0.9991413738019168,1.002267122329476,0.9998776905090232,0.9982820712672622,1603179000.0,1248776.0,1252035.0
514278,1600.165927771246,-1,-1.0,0.99739703762275,1.0025817280280849,1.0002731553031663,0.996679006577292,0.9960080988151291,1603179300.0,1247037.0,1248831.0
514279,937.5193877825512,-1,-1.0,0.9985634565445604,1.0013945055359224,1.0001833714890165,0.9980886124703824,0.9975376972544724,1603179600.0,1245756.0,1247037.0
514280,246.84605813887902,-1,-1.0,0.9989727650422562,1.0010282912544672,1.0003039204129471,0.9988621027283072,0.9984667656212286,1603179900.0,1245125.0,1245689.0
514281,-321.3966840074864,-1,-1.0,0.9995472385161946,1.0005067764280695,1.0001509204946015,0.9988046775720104,0.9980661304707676,1603180200.0,1243280.0,1245131.0
514282,-1020.1556844157167,-1,1.0,0.9985134094324212,1.0014839778650022,1.000767790698328,0.99784681290563,0.9984933312237828,1603180500.0,1243255.0,1243294.0
514283,-1444.853450837778,-1,-1.0,0.9999686317154268,1.0000201085054956,1.0008509652584183,0.9979859952674106,0.9987291823172958,1603180800.0,1241714.0,1243241.0
514284,-1962.777630656492,-1,-1.0,0.9987717586533906,1.001241026516573,1.0008099797223546,0.9976143000431936,0.9996975646716928,1603181100.0,1242865.0,1241716.0
514285,-2025.8923853782474,1,1.0,1.0009253323626337,0.9990739139005445,1.0016082582490682,0.9996746437993872,1.0019448891695042,1603181400.0,1244131.0,1242918.0
514286,-1773.4692309745587,1,1.0,1.000975929224615,0.9989824222690376,1.0011754596843878,0.9994448547691802,1.0011070722284172,1603181700.0,1244294.0,1244087.0
514287,-1530.2552251156885,1,-1.0,1.0001663870774309,0.9998690020204228,1.0002869574233957,0.9991712798220704,1.0003801984909415,1603182000.0,1244560.0,1244298.0
514288,-1280.7817863458768,1,-1.0,1.0002105604927436,0.9997862698463714,1.000332717725175,0.9994864574241862,0.9996560309507851,1603182300.0,1243870.0,1244560.0
514289,-1211.9550960983615,-1,-1.0,0.9994455871954748,1.0005547203485894,1.0001165070386322,0.9993395256154786,1.0002675644404448,1603182600.0,1244893.0,1243925.0
