timestamp,Open,High,Low,Close,Volume
1530370800.0,717411.0,717600.0,716700.0,716937.0,192.34659181
1530370860.0,716937.0,717454.0,716881.0,716996.0,196.41092439
1530370920.0,716996.0,717488.0,716600.0,717082.0,229.96966197
1530370980.0,717075.0,718000.0,717048.0,717639.0,278.27298688
1530371040.0,717639.0,718799.0,717501.0,718256.0,347.69620526
1530371100.0,718300.0,718610.0,717660.0,718019.0,365.30573803
1530371160.0,718049.0,718800.0,718000.0,718558.0,312.25809014
1530371220.0,718558.0,718796.0,718000.0,718183.0,119.70414128
1530371280.0,718179.0,718278.0,717638.0,718087.0,286.78034372
1530371340.0,718090.0,718229.0,717334.0,717613.0,216.60442903
1530371400.0,717601.0,718055.0,717400.0,717714.0,164.34001689
1530371460.0,717715.0,717872.0,717501.0,717734.0,77.75912703
1530371520.0,717728.0,718229.0,717523.0,717757.0,101.74704615
1530371580.0,717812.0,718272.0,717019.0,717200.0,222.07373592
1530371640.0,717200.0,717700.0,717081.0,717395.0,195.1714211
1530371700.0,717392.0,718161.0,717045.0,717469.0,170.05113906
1530371760.0,717531.0,718050.0,717157.0,717347.0,201.13258183
1530371820.0,717337.0,717774.0,716800.0,717155.0,216.16066118
1530371880.0,717129.0,717617.0,716722.0,717287.0,326.96601739
1530371940.0,717312.0,718000.0,717027.0,717681.0,173.18340269
1530372000.0,717669.0,717956.0,717294.0,717750.0,112.58071176
1530372060.0,717749.0,718300.0,717610.0,717927.0,200.69573705
1530372120.0,717924.0,718000.0,717737.0,717833.0,48.58619043
1530372180.0,717830.0,717908.0,717700.0,717820.0,48.77009614
1530372240.0,717820.0,717935.0,717712.0,717781.0,63.07778464
1530372300.0,717763.0,717796.0,717486.0,717486.0,60.0801298
1530372360.0,717486.0,717500.0,716700.0,717000.0,270.88023301
1530372420.0,716962.0,717560.0,716650.0,717175.0,180.18020733
1530372480.0,717175.0,717300.0,716900.0,716900.0,64.51619649
1530372540.0,716900.0,717200.0,716764.0,717014.0,142.80278541
1530372600.0,717030.0,717274.0,716931.0,717009.0,107.21788949
1530372660.0,717009.0,717075.0,716788.0,716801.0,111.30070326
1530372720.0,716893.0,717021.0,716800.0,716985.0,53.50584251
1530372780.0,716984.0,716986.0,716730.0,716730.0,73.11414569
1530372840.0,716730.0,716939.0,716000.0,716538.0,243.76155211
1530372900.0,716472.0,716889.0,716240.0,716259.0,176.97651448
1530372960.0,716279.0,716457.0,714501.0,715552.0,636.38061949
1530373020.0,715552.0,717404.0,715331.0,717113.0,539.2738133
1530373080.0,717112.0,718906.0,716961.0,718602.0,590.28539039
1530373140.0,718602.0,719800.0,717850.0,719000.0,619.8741035
1530373200.0,718862.0,719749.0,718250.0,718251.0,360.27876105
1530373260.0,718251.0,718949.0,718250.0,718622.0,224.01947197
1530373320.0,718627.0,718721.0,718151.0,718253.0,126.04295264
1530373380.0,718253.0,719500.0,718223.0,718904.0,235.57644385
1530373440.0,718968.0,720510.0,718751.0,719272.0,567.27190596
1530373500.0,719296.0,719605.0,718650.0,719068.0,196.56371159
1530373560.0,719068.0,719068.0,718712.0,718839.0,140.44807043
1530373620.0,718839.0,719130.0,718678.0,718736.0,108.18799428
1530373680.0,718723.0,718837.0,718250.0,718417.0,166.99377778
