,MACDS/O,UP,FirstUP,C/O,C-1/C,H/O,L/O,Target_C/O,timestamp,Target_Close,Target_Open
511016,0.00017403205894805931,1,1.0,1.0005701907382765,0.9994439073856158,1.0008053298191668,0.9999784671171346,0.9994272253157798,1602200700.0,1160350.0,1161656.0
511017,-9.55396968904676e-05,-1,-1.0,0.9988757429049564,1.0011436204593442,1.000064563003161,0.9987242350575386,1.0001076050052684,1602201000.0,1161781.0,1160340.0
511018,0.00017331885406091097,1,1.0,1.0012418773807676,0.998768270439954,1.0018520433665994,0.9999276074254098,1.003155109709223,1602201300.0,1164001.0,1161843.0
511019,0.0004555147212763622,1,1.0,1.0018573938131057,0.9980927851436554,1.003064097300582,0.9999079049406848,1.001951210275399,1602201600.0,1164110.0,1164119.0
511020,0.00027753129017438205,-1,-1.0,0.9999922688316228,0.9999063662368676,1.0011768556307388,0.9990799909631232,0.999317080126688,1602201900.0,1163324.0,1164055.0
511021,3.999535594445547e-05,-1,-1.0,0.99937202279961,1.000675650119829,1.000052403022194,0.9978128181228549,0.9994553521955578,1602202200.0,1163421.0,1163278.0
511022,2.5604872137874327e-05,1,1.0,1.0001229284831312,0.9999166251941471,1.000524380242728,0.9998959835911966,0.9993105689267742,1602202500.0,1162476.0,1163410.0
511023,-0.0001563010319139968,-1,-1.0,0.999197187577896,1.0008129200086708,1.0001444030909137,0.9988353203084036,0.9971274099414652,1602202800.0,1160068.0,1162438.0
511024,-0.0004983187678907486,-1,-1.0,0.9979611815855984,1.0020757403876324,1.0002916284567436,0.9972144750945856,0.9972566278803686,1602203100.0,1159249.0,1160068.0
511025,-0.0004564249315534008,-1,-1.0,0.9992940069030436,1.0007064918753434,1.0004189409586337,0.9983897495664048,0.9976303113265774,1602203400.0,1157319.0,1159188.0
511026,-0.0005847732051218468,-1,-1.0,0.9983876644685764,1.0016676473815775,1.0001483797278783,0.9981141971794047,0.9992926082740676,1602203700.0,1158368.0,1157255.0
511027,-0.00017252894247776762,1,1.0,1.0009617586443782,0.999094415591591,1.0014447982510335,0.9992110641129224,1.0008269568936838,1602204000.0,1158212.0,1158330.0
511028,-0.00010011655720254532,-1,-1.0,0.9998981292032496,1.0001346903675663,1.0003522312294424,0.999014097882296,1.0002598568628975,1602204300.0,1158631.0,1158231.0
511029,3.2350815344250876e-05,1,-1.0,1.0003453542514404,0.9996383663133472,1.000506807363989,0.9997789732790782,1.0003945672322705,1602204600.0,1158688.0,1158631.0
511030,6.158328313576877e-05,1,-1.0,1.0000491959907856,0.9999508064293408,1.00055669147468,0.9995002723041244,0.9998429180645088,1602204900.0,1158449.0,1158706.0
511031,2.8288393426167964e-05,-1,-1.0,0.9997782008550918,1.0002063103339034,1.0,0.9990040614271436,0.9999214641160052,1602205200.0,1158615.0,1158449.0
511032,7.387950238668672e-05,1,-1.0,1.0001432950436315,0.9998567254868961,1.0001968148792049,0.999491561562054,1.0001666020688007,1602205500.0,1158642.0,1158589.0
511033,8.296084832570827e-05,1,-1.0,1.0000457452988074,0.9999766968571828,1.00027533491169,0.9994665925535284,1.0006240349252409,1602205800.0,1159312.0,1158690.0
511034,0.00017762685708688777,1,1.0,1.0005368131251673,0.9994220710214334,1.0006205283552978,0.9994942564447782,1.0001967739429871,1602206100.0,1158918.0,1159345.0
511035,6.531396607278861e-05,-1,-1.0,0.9996316885827772,1.0003399722844928,1.0000241515683426,0.9991098421953776,0.9997119062919148,1602206400.0,1159011.0,1158918.0
511036,7.455046382554009e-05,1,-1.0,1.0000802472651211,0.9999197591739856,1.0003632698775926,0.9995262822736379,1.000160494530243,1602206700.0,1159104.0,1158994.0
511037,8.108125914818576e-05,1,-1.0,1.000094909895996,0.9999197656120591,1.000455567500781,0.9994503854204596,0.9995867105437992,1602207000.0,1158515.0,1159104.0
511038,-2.903402633558372e-05,-1,1.0,0.9994918488763734,1.0005084094724712,1.000177723482966,0.9994918488763734,0.9994452611672464,1602207300.0,1158461.0,1158583.0
511039,-2.4177865835639526e-05,-1,1.0,0.9998946989555344,1.000046613567483,1.0002028339790934,0.9998006185141676,0.9989677045149118,1602207600.0,1157387.0,1158493.0
511040,-0.00017810864571210502,-1,-1.0,0.9990453114520328,1.0009279523616559,1.0000707816102472,0.9989684875092038,0.99960379562069,1602207900.0,1158034.0,1157433.0
511041,1.7565836921695774e-06,1,1.0,1.0005192525182882,0.9994412944697652,1.0008363335069934,0.9999231057002868,1.0010722002915071,1602208200.0,1158674.0,1158081.0
511042,0.00011599717403587562,1,1.0,1.000512053992769,0.9994476444625494,1.0005690448250166,0.9998523419346316,1.0010085650312888,1602208500.0,1159249.0,1158605.0
511043,0.00019425519540572367,1,1.0,1.000555840860345,0.9995039892206076,1.0006948010754313,0.9999991368930741,1.00007336408871,1602208800.0,1158690.0,1159217.0
511044,5.135727594218764e-05,-1,-1.0,0.9995453827885546,1.0004824413777629,1.000279499006657,0.9992503560593056,0.999608356330178,1602209100.0,1158763.0,1158690.0
511045,5.415629317861992e-05,1,-1.0,1.0000630021835004,0.9999370017855248,1.000171745678309,0.9998852151999241,1.0003106956994536,1602209400.0,1159050.0,1158763.0
511046,8.870525969184584e-05,1,1.0,1.0002476779117042,0.9997523834174541,1.000356414555867,0.9997039946908902,1.001643131511793,1602209700.0,1160667.0,1159000.0
511047,0.000329498054723043,1,1.0,1.0014383088869716,0.9986068355523159,1.0015366695427093,0.9999456427955132,1.0020129421915445,1602210000.0,1161333.0,1160608.0
511048,0.00032377530824567735,1,1.0,1.0006246725854036,0.9994265210753503,1.0006246725854036,0.9998604179878132,0.9995631599988972,1602210300.0,1160101.0,1161333.0
511049,-2.1799282221568457e-06,-1,-1.0,0.998939150097345,1.0010619765003221,1.0000852468671777,0.9988831799320264,0.99894517765361,1602210600.0,1160108.0,1160151.0
511050,-2.1528655084201983e-05,-1,1.0,0.9999629358592116,0.9999939660790202,1.0008352361028867,0.9998189890798698,1.000137913082004,1602210900.0,1160311.0,1160161.0
511051,-2.4572317873783334e-06,1,1.0,1.000129292399934,0.999825046905528,1.0005395802823918,0.9999275962560368,0.9999258723573712,1602211200.0,1160075.0,1160355.0
511052,-5.895214179307828e-05,-1,-1.0,0.9997586945374476,1.0002034351227291,1.0000577409499678,0.9995234217114591,0.999291596106364,1602211500.0,1159533.0,1160075.0
511053,-0.00013553986872838486,-1,1.0,0.9995327888283084,1.000467429560004,1.0002249854535268,0.99948365407409,0.9999060405577226,1602211800.0,1159966.0,1159537.0
511054,-2.54247886839476e-05,1,1.0,1.0003699752573656,0.999626713196766,1.000635598519064,0.9998732252614622,1.0007192525982354,1602212100.0,1160371.0,1159968.0
511055,4.190169327555893e-05,1,1.0,1.0003474233771965,0.9996509736972056,1.0004103561477558,0.9999189632817456,1.0001698322712351,1602212400.0,1160165.0,1160373.0
511056,-1.3825460688288159e-05,-1,1.0,0.999820747294189,1.000177560950382,1.0004093511310588,0.999739738859832,0.9995510064436176,1602212700.0,1159852.0,1160165.0
511057,-6.60689688980476e-05,-1,1.0,0.9997302107889826,1.000269862016878,1.000166355647688,0.9996543595092078,0.9991845987424204,1602213000.0,1159219.0,1159850.0
511058,-0.00014869791826377377,-1,-1.0,0.9994559641332932,1.0005460573023734,1.0000198301504506,0.9992705953356036,0.999443893606932,1602213300.0,1159205.0,1159193.0
511059,-9.461026448842612e-05,1,1.0,1.000010352029386,1.0000120772425931,1.0002027272421417,0.9995203559717838,0.9997075551698468,1602213600.0,1158854.0,1159205.0
511060,-0.00011529211960659148,-1,-1.0,0.99969720627499,1.0003028854368194,1.000320046928714,0.9996109402564688,1.000060386212965,1602213900.0,1159275.0,1158912.0
511061,-1.0890093679494228e-05,1,1.0,1.0003132248177602,0.999636841991762,1.000491840622929,0.9993235034239012,1.0001277059863043,1602214200.0,1159060.0,1159217.0
511062,-2.6786129229350312e-05,-1,1.0,0.9998645637529472,1.0001854951426157,1.0002165254650337,0.9997179130395776,1.0000992048943382,1602214500.0,1159332.0,1159080.0
511063,2.9289605239180005e-05,1,-1.0,1.0002174138109534,0.9997653821338496,1.000421886323636,0.9998731752769436,1.0003019636263244,1602214800.0,1159430.0,1159335.0
